DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3268.5,0.1797,2.2138,16.7634,11.0821,5.2748,8.6635,84.5648
3268.6,0.1723,2.2276,19.3743,9.5292,5.351,8.6381,84.0029
3268.7,0.1692,2.2515,22.4485,7.8002,5.4391,8.6134,83.2381
3268.8,0.1601,2.2842,24.4593,5.8324,5.528,8.6637,82.218
3268.9,0.1543,2.3228,27.9618,4.8775,5.6132,8.6637,80.7812
3269.0,0.1501,2.3621,28.0467,4.4433,5.6919,8.6635,79.1782
3269.1,0.1387,2.3981,28.2371,4.0078,5.7905,8.6381,77.5465
3269.2,0.1364,2.4291,28.7225,4.021,5.9373,8.6134,76.1048
3269.3,0.1331,2.458,28.4671,4.1288,6.1421,8.6637,74.9151
3269.4,0.1401,2.4873,28.0713,4.4409,6.377,8.6637,74.5914
3269.5,0.1535,2.516,31.824,4.4863,6.6007,8.6637,74.5203
3269.6,0.1696,2.5397,35.9551,3.082,6.7759,8.6637,74.6402
3269.7,0.1822,2.5584,44.9784,2.1114,6.8698,8.6637,75.1034
3269.8,0.1876,2.5738,51.2953,1.8626,6.8641,8.664,75.8539
3269.9,0.1871,2.5808,54.734,1.0345,6.7427,8.6973,76.8533
3270.0,0.185,2.5704,60.0914,0.6162,6.5295,8.6637,78.4805
3270.1,0.1842,2.538,60.4525,0.8182,6.3043,8.6637,80.1944
3270.2,0.1849,2.4906,59.5218,1.3182,6.1013,8.6637,81.9699
3270.3,0.1861,2.44,56.6531,1.6515,5.8972,8.6637,83.7246
3270.4,0.1865,2.3899,51.6229,1.8439,5.6494,8.6633,85.0737
3270.5,0.1887,2.3395,47.3647,2.7239,5.3872,8.613,86.0078
3270.6,0.1857,2.2903,40.8834,3.7393,5.1792,8.613,86.8978
3270.7,0.1806,2.2518,35.649,3.9149,5.0698,8.613,87.5286
3270.8,0.1746,2.2307,31.8107,4.0603,5.0661,8.613,87.826
3270.9,0.1686,2.2249,28.1566,4.9341,5.1289,8.613,87.6497
3271.0,0.1632,2.2293,26.5696,6.6921,5.2098,8.613,87.32
3271.1,0.1581,2.237,25.5013,7.5558,5.2642,8.613,86.8218
3271.2,0.1545,2.2452,24.7745,7.5732,5.2674,8.613,86.2028
3271.3,0.1541,2.2512,24.547,7.1533,5.2224,8.613,85.7092
3271.4,0.1574,2.2542,21.7987,7.1054,5.158,8.613,85.4925
3271.5,0.1636,2.2548,20.1233,6.8183,5.1159,8.613,85.2751
3271.6,0.1699,2.2555,19.9046,6.5029,5.127,8.613,85.0994
3271.7,0.1743,2.2572,20.4393,6.1495,5.1863,8.6132,85.0229
3271.8,0.1717,2.2583,21.8582,5.5543,5.252,8.6381,84.8514
3271.9,0.1715,2.2572,23.465,5.2644,5.2781,8.613,84.6645
3272.0,0.1661,2.2547,21.6502,5.7159,5.2549,8.613,84.5176
3272.1,0.1607,2.2525,19.3942,6.3919,5.1997,8.613,84.3138
3272.2,0.1571,2.2517,17.1089,6.2228,5.1387,8.6132,84.0704
3272.3,0.1525,2.2521,17.2114,6.0181,5.1094,8.6385,83.7589
3272.4,0.1523,2.2548,17.6462,5.9995,5.1262,8.6637,83.6715
3272.5,0.1522,2.2617,20.221,5.9687,5.1604,8.6637,83.667
3272.6,0.1512,2.2719,21.6913,4.6964,5.1593,8.6637,83.5189
3272.7,0.1526,2.2806,20.9159,4.307,5.1012,8.6633,83.4389
3272.8,0.1511,2.2819,19.6163,4.6959,5.0225,8.613,83.4266
3272.9,0.151,2.2736,18.7515,5.174,4.9622,8.613,83.6411
3273.0,0.1532,2.2584,17.4307,6.4284,4.9251,8.613,83.8124
3273.1,0.1577,2.2409,16.3522,7.8173,4.9042,8.613,83.9419
3273.2,0.1624,2.2262,15.4274,8.4029,4.9142,8.6132,83.9101
3273.3,0.1615,2.2186,14.2155,8.5568,4.9746,8.6385,83.8503
3273.4,0.16,2.2192,15.5803,8.0427,5.0553,8.6637,83.7674
3273.5,0.1565,2.2241,17.8528,7.0573,5.1024,8.6637,83.8449
3273.6,0.1554,2.2262,17.482,7.2426,5.0952,8.6637,83.9266
3273.7,0.1621,2.2228,16.039,7.9065,5.08,8.6633,84.0133
3273.8,0.1685,2.221,16.1624,8.0718,5.1185,8.6134,84.1024
3273.9,0.1699,2.2307,19.0444,8.0508,5.214,8.6637,84.2134
3274.0,0.1685,2.2534,20.9875,7.1403,5.3177,8.6637,84.3523
3274.1,0.1623,2.2805,21.5336,5.2325,5.374,8.6637,84.4016
3274.2,0.1556,2.2984,22.6488,4.2665,5.3574,8.6635,84.5152
3274.3,0.1553,2.2992,21.0609,4.9809,5.282,8.6381,84.7455
3274.4,0.1563,2.2845,17.1824,5.0938,5.1965,8.613,84.9928
3274.5,0.1609,2.2623,16.5419,6.4259,5.1577,8.6134,85.2906
3274.6,0.1643,2.2426,17.0993,7.6981,5.1877,8.6637,85.6802
3274.7,0.1709,2.2332,18.3464,7.905,5.2601,8.6637,85.9648
3274.8,0.1763,2.2366,20.497,6.7604,5.3297,8.6637,86.1835
3274.9,0.1798,2.2481,25.4479,5.153,5.3878,8.6637,86.2993
3275.0,0.1806,2.2595,28.3176,4.8827,5.4531,8.6637,86.1711
3275.1,0.1793,2.2663,28.0865,5.0791,5.5179,8.6637,85.9612
3275.2,0.1768,2.2698,25.7512,5.0075,5.5486,8.6637,85.7302
3275.3,0.1747,2.2731,23.9076,4.4344,5.5342,8.6637,85.404
3275.4,0.1741,2.2749,21.5121,3.959,5.5042,8.6637,85.0568
3275.5,0.1759,2.2733,19.8741,4.2874,5.4839,8.6637,84.7793
3275.6,0.1799,2.2686,19.3104,5.0554,5.4883,8.6637,84.5656
3275.7,0.185,2.2662,19.9533,5.121,5.5376,8.6637,84.4114
3275.8,0.1892,2.2728,22.1051,4.6571,5.6964,8.6637,84.4154
3275.9,0.1905,2.2976,26.0537,3.547,5.9795,8.6637,84.4088
3276.0,0.189,2.3463,31.5378,2.2319,6.2815,8.6637,84.3939
3276.1,0.187,2.4106,32.9758,1.0666,6.4268,8.6637,84.3644
3276.2,0.1864,2.4645,34.6655,0.7743,6.3195,8.6637,84.3884
3276.3,0.1868,2.4805,35.5831,0.8778,6.0486,8.6637,84.4416
3276.4,0.1855,2.4544,35.6339,1.1598,5.8118,8.6637,84.3159
3276.5,0.1818,2.4106,33.8834,1.3364,5.7331,8.6637,84.1628
3276.6,0.1777,2.38,34.5474,1.343,5.7958,8.6637,83.9829
3276.7,0.1759,2.3761,37.7544,1.2481,5.8803,8.6637,83.5552
3276.8,0.1768,2.3891,41.7266,0.9102,5.906,8.6637,83.2271
3276.9,0.1778,2.4031,44.2762,0.8274,5.8944,8.6637,83.0076
3277.0,0.1767,2.4138,44.7407,0.8202,5.9254,8.6637,82.7829
3277.1,0.1736,2.429,46.4632,0.8485,6.0435,8.6637,82.4592
3277.2,0.1682,2.4553,50.7973,0.9716,6.1873,8.664,82.0041
3277.3,0.1665,2.4866,51.7782,0.9865,6.2405,8.6976,81.4388
3277.4,0.1671,2.5078,53.2605,1.1154,6.207,8.6976,80.8111
3277.5,0.1693,2.5129,54.2877,1.1176,6.2144,8.6976,80.1045
3277.6,0.1704,2.513,56.9221,1.1631,6.3426,8.6976,79.6865
3277.7,0.1675,2.5231,58.178,0.9747,6.4693,8.6975,79.3746
3277.8,0.1624,2.5372,57.008,0.7464,6.351,8.6805,79.1777
3277.9,0.1551,2.5287,49.7634,0.9541,5.9517,8.6637,79.1831
3278.0,0.1522,2.4834,38.5261,2.6339,5.5181,8.663,79.2176
3278.1,0.1552,2.42,29.7238,3.0054,5.3561,8.5798,79.207
3278.2,0.1647,2.3792,28.4154,2.4202,5.5574,8.6638,79.3409
3278.3,0.1778,2.3841,35.396,1.8812,5.9119,8.6805,79.5579
3278.4,0.1978,2.4177,44.2564,1.5834,6.1298,8.6637,79.8941
3278.5,0.2145,2.4451,44.6524,1.4016,6.0958,8.6637,80.2456
3278.6,0.225,2.4415,39.1655,1.2697,5.8667,8.6637,80.6225
3278.7,0.2278,2.4095,36.8784,1.275,5.6045,8.6637,81.0803
3278.8,0.2246,2.3716,34.8953,1.3925,5.4524,8.6637,81.6206
3278.9,0.219,2.3518,36.1175,1.2476,5.4624,8.6637,82.2731
3279.0,0.2132,2.3565,39.9626,1.2475,5.5583,8.6637,83.343
3279.1,0.2085,2.3709,42.0869,1.3691,5.6154,8.6637,84.6287
3279.2,0.2057,2.3684,40.0108,1.5845,5.5534,8.6637,86.0701
3279.3,0.2039,2.3336,37.1691,1.7853,5.4172,8.6637,87.7096
3279.4,0.2032,2.2776,36.129,2.1203,5.2998,8.6633,89.1779
3279.5,0.2075,2.225,35.0659,2.3858,5.2527,8.613,90.5187
3279.6,0.2099,2.1933,35.3245,2.5426,5.2536,8.613,91.8985
3279.7,0.2126,2.1819,35.4134,2.7261,5.254,8.613,93.1482
3279.8,0.2143,2.1787,36.3178,2.899,5.2302,8.6134,94.2809
3279.9,0.2101,2.1767,35.3902,3.223,5.2011,8.6637,95.1763
3280.0,0.2064,2.1744,34.0918,3.627,5.1878,8.6637,95.8355
3280.1,0.2027,2.1727,31.7824,3.8426,5.1954,8.6637,96.2241
3280.2,0.2008,2.1717,32.1965,4.0417,5.2081,8.6637,96.0506
3280.3,0.2009,2.1712,32.3372,4.2231,5.21,8.6633,95.5535
3280.4,0.2045,2.1722,33.1274,4.3376,5.1969,8.613,94.6623
3280.5,0.2033,2.1769,31.6812,4.2896,5.1805,8.613,93.7005
3280.6,0.2006,2.1871,31.1246,4.1457,5.1744,8.613,92.7321
3280.7,0.1968,2.2014,29.957,4.0441,5.1858,8.613,91.7666
3280.8,0.1928,2.2143,27.9486,4.2015,5.2024,8.6134,90.8526
3280.9,0.1875,2.2235,26.1601,4.4912,5.2457,8.6633,89.9931
3281.0,0.1888,2.2314,27.6761,4.1907,5.3325,8.6134,89.2282
3281.1,0.1946,2.2411,29.3765,3.8885,5.4274,8.6633,88.7118
3281.2,0.2003,2.2507,31.0753,3.3204,5.5217,8.613,88.3484
3281.3,0.2012,2.2586,32.5007,2.9974,5.5503,8.613,88.2202
3281.4,0.199,2.2658,33.1876,3.2287,5.5574,8.6134,88.2778
3281.5,0.1924,2.281,32.855,4.0727,5.6263,8.6637,88.444
3281.6,0.1903,2.3132,32.4128,4.3165,5.8125,8.6637,88.7667
3281.7,0.1912,2.3638,33.2196,4.4667,6.0897,8.6637,89.0391
3281.8,0.1943,2.4215,34.5785,4.2353,6.3409,8.6637,89.231
3281.9,0.1983,2.4682,39.04,3.5484,6.4406,8.6637,89.164
3282.0,0.202,2.4888,43.1564,2.8532,6.3415,8.6633,88.9143
3282.1,0.2083,2.4858,43.6644,2.5676,6.1538,8.613,88.434
3282.2,0.212,2.4777,43.1128,2.3984,6.0433,8.613,87.1199
3282.3,0.2117,2.4754,44.502,2.3548,6.0232,8.6134,85.4949
3282.4,0.2109,2.4799,46.5396,2.3551,6.045,8.6637,83.6254
3282.5,0.2025,2.4891,45.8911,2.5055,6.0718,8.6637,81.2979
3282.6,0.1841,2.4981,45.0641,2.8027,6.0794,8.6637,79.5133
3282.7,0.1584,2.4985,42.5505,3.2203,6.0523,8.6637,78.1794
3282.8,0.1357,2.4833,38.5465,3.4146,5.9835,8.6637,77.5277
3282.9,0.1259,2.453,39.0719,3.228,5.8787,8.6637,77.3645
3283.0,0.1299,2.4119,40.9459,2.5187,5.742,8.6637,77.6615
3283.1,0.1465,2.3717,43.732,2.0719,5.6046,8.6637,78.2965
3283.2,0.1714,2.3431,47.9442,1.6271,5.509,8.6637,79.3181
3283.3,0.1955,2.328,52.0361,1.3815,5.4656,8.6637,80.7649
3283.4,0.21,2.323,51.6984,1.2886,5.4573,8.6637,81.6653
3283.5,0.2155,2.3243,48.3528,1.2145,5.4472,8.6635,82.8825
3283.6,0.2079,2.3297,41.4435,1.2436,5.4225,8.6381,84.5745
3283.7,0.2068,2.335,35.7413,1.3537,5.4009,8.613,85.9571
3283.8,0.2069,2.3341,32.7909,1.8619,5.4076,8.613,87.1955
3283.9,0.2117,2.3224,32.2873,2.1717,5.4587,8.613,88.2502
3284.0,0.2194,2.3002,32.2282,1.3815,5.5584,8.6134,88.8732
3284.1,0.224,2.2768,33.8416,1.2224,5.664,8.6637,89.3259
3284.2,0.2277,2.265,35.5068,1.4113,5.7078,8.6637,89.5862
3284.3,0.2246,2.2659,36.5759,1.5652,5.6549,8.6637,89.7038
3284.4,0.2174,2.2694,39.406,1.7289,5.5702,8.6637,89.7942
3284.5,0.2103,2.2677,40.5438,1.7936,5.5435,8.6637,89.9048
3284.6,0.2069,2.2632,40.6464,1.8007,5.5953,8.6637,89.8166
3284.7,0.2078,2.2614,44.8061,1.7422,5.6509,8.6637,89.6911
3284.8,0.2117,2.2629,50.1485,1.6577,5.6446,8.6637,89.6582
3284.9,0.2161,2.2652,56.0439,1.4997,5.625,8.6637,89.5033
3285.0,0.219,2.2706,64.5734,1.3931,5.6772,8.6637,89.2772
3285.1,0.2194,2.285,69.7016,1.3366,5.8064,8.6637,88.9623
3285.2,0.2176,2.3092,68.3883,1.2977,5.9523,8.6637,88.5052
3285.3,0.2135,2.3377,63.1355,1.2501,6.0629,8.6637,87.9425
3285.4,0.2068,2.3582,54.6626,1.2287,6.1264,8.6637,87.1842
3285.5,0.1978,2.3636,48.5898,1.2674,6.1647,8.6637,86.6394
3285.6,0.1901,2.3642,45.178,1.5314,6.1865,8.6637,86.2523
3285.7,0.1869,2.3725,44.4147,1.3008,6.1629,8.6637,86.0741
3285.8,0.1898,2.3859,45.8627,1.0626,6.1007,8.6637,86.0373
3285.9,0.1957,2.3941,44.8385,1.044,6.044,8.6637,86.1183
3286.0,0.2001,2.393,44.4913,1.0952,6.0511,8.6637,86.3581
3286.1,0.1998,2.3868,42.2769,1.1444,6.1325,8.6637,86.6623
3286.2,0.195,2.3803,39.5016,1.2549,6.2343,8.6637,87.0294
3286.3,0.1905,2.3739,36.6786,1.4042,6.2765,8.6637,87.6391
3286.4,0.1916,2.3647,38.111,1.521,6.2086,8.6633,88.3274
3286.5,0.2035,2.3502,39.9602,1.476,6.0387,8.6132,89.0994
3286.6,0.2123,2.3288,41.1148,1.403,5.8353,8.6381,89.5033
3286.7,0.2234,2.3026,42.8272,1.3467,5.6818,8.6134,89.8251
3286.8,0.2205,2.2797,45.8992,1.344,5.6249,8.6637,90.0654
3286.9,0.2153,2.2695,47.1446,1.3652,5.6363,8.6637,90.3273
3287.0,0.2107,2.2743,47.3623,1.3551,5.6749,8.6637,90.5348
3287.1,0.2109,2.2862,46.0028,1.2846,5.7135,8.6637,90.6461
3287.2,0.2151,2.2969,47.8862,1.2451,5.7457,8.6637,90.7951
3287.3,0.2193,2.3031,50.5133,1.2404,5.7724,8.6637,90.8879
3287.4,0.2218,2.305,49.2133,1.2822,5.7808,8.6637,90.847
3287.5,0.223,2.3034,48.5455,1.3363,5.767,8.6637,90.5665
3287.6,0.2246,2.3,50.9816,1.2853,5.7351,8.6637,90.1007
3287.7,0.2266,2.2967,51.8846,1.2757,5.697,8.6637,89.3063
3287.8,0.2286,2.2944,52.7921,1.2887,5.6946,8.6633,88.1507
3287.9,0.2333,2.2934,53.2995,1.2434,5.7536,8.6134,86.6884
3288.0,0.2325,2.2961,52.4983,1.1613,5.8722,8.6635,84.5951
3288.1,0.2222,2.3074,51.4933,1.3641,6.0079,8.6385,81.9994
3288.2,0.2051,2.3304,48.6262,1.7395,6.0723,8.6637,79.1279
3288.3,0.1805,2.3573,39.0152,2.9104,5.987,8.6637,75.989
3288.4,0.1561,2.3725,25.8384,4.3661,5.76,8.6637,74.0017
3288.5,0.1383,2.3655,18.3489,8.7706,5.4796,8.6637,72.9378
3288.6,0.1295,2.3384,15.2047,12.7775,5.2599,8.6637,73.8915
3288.7,0.1268,2.3065,13.8674,15.3972,5.1424,8.6637,74.9301
3288.8,0.1258,2.2852,13.886,18.4921,5.1141,8.6637,76.0564
3288.9,0.1232,2.2792,13.8131,22.6961,5.1326,8.6637,77.5241
3289.0,0.119,2.2845,11.3217,31.426,5.1638,8.6633,78.9783
3289.1,0.1191,2.2916,10.4483,43.5377,5.1886,8.6134,80.4161
3289.2,0.1173,2.2938,10.3009,56.0109,5.2,8.6637,81.7146
3289.3,0.1238,2.2847,10.2458,63.2899,5.1933,8.6635,82.7529
3289.4,0.1324,2.2646,10.1719,69.7181,5.1764,8.6385,83.5371
3289.5,0.1388,2.2379,10.8667,83.3838,5.1589,8.6637,83.8005
3289.6,0.1415,2.2128,10.7569,92.9871,5.1491,8.6637,83.9994
3289.7,0.1414,2.1949,10.9757,96.2802,5.1383,8.6637,84.1312
3289.8,0.14,2.1854,10.7612,103.7411,5.1143,8.6637,84.0623
3289.9,0.139,2.1839,10.9432,113.2148,5.0806,8.6637,83.8982
3290.0,0.1394,2.1881,10.4329,124.1161,5.0482,8.6637,83.6187
3290.1,0.1408,2.1937,10.6906,126.9266,5.0213,8.6637,83.2906
3290.2,0.1422,2.1966,11.5838,134.6995,4.9968,8.6637,82.996
3290.3,0.1424,2.1958,11.7486,129.1472,4.9801,8.6637,82.7709
3290.4,0.1414,2.1933,10.5802,129.8895,4.9856,8.6637,82.7044
3290.5,0.1394,2.1912,9.5078,126.1569,5.0092,8.6637,82.6865
3290.6,0.1373,2.1903,9.9306,129.4996,5.0447,8.6637,82.7078
3290.7,0.1356,2.1903,10.7043,125.4046,5.0843,8.6637,82.7597
3290.8,0.1346,2.1922,10.4345,125.7432,5.1233,8.6637,82.7908
3290.9,0.1351,2.196,10.5449,122.1862,5.1506,8.6637,82.7462
3291.0,0.1372,2.2006,10.3439,119.6149,5.1538,8.6637,82.7834
3291.1,0.1401,2.2046,10.7469,112.8529,5.1419,8.6637,82.8321
3291.2,0.1416,2.2068,11.3099,114.7002,5.1307,8.6637,82.8234
3291.3,0.1431,2.2076,11.309,118.8077,5.1208,8.6633,82.7834
3291.4,0.139,2.2074,11.2232,116.8923,5.0995,8.6134,82.7147
3291.5,0.1325,2.2069,11.7964,119.8019,5.0606,8.6637,82.5764
3291.6,0.1313,2.2066,11.5236,117.5492,5.0168,8.6637,82.6294
3291.7,0.1317,2.2062,10.9692,122.509,4.9848,8.6637,82.7771
3291.8,0.1317,2.2058,10.1015,116.2512,4.971,8.6637,82.8671
3291.9,0.1308,2.2058,9.9217,118.4326,4.9672,8.6637,83.0365
3292.0,0.1298,2.2073,9.8189,109.6297,4.9667,8.6637,83.2501
3292.1,0.1293,2.2095,10.2029,109.6176,4.9741,8.6637,83.3688
3292.2,0.1293,2.2106,10.799,108.1871,4.9818,8.6637,83.3323
3292.3,0.1293,2.2103,9.4962,103.1642,4.9761,8.6637,83.1746
3292.4,0.1295,2.2083,9.4764,102.8934,4.9425,8.6637,83.1247
3292.5,0.1312,2.2044,10.0474,100.1446,4.8847,8.6633,83.099
3292.6,0.1373,2.1983,9.9905,93.4508,4.8212,8.6134,83.0968
3292.7,0.1374,2.1901,9.4617,85.4727,4.7744,8.6637,83.1016
3292.8,0.1429,2.1823,10.3941,78.0861,4.7597,8.6633,83.0729
3292.9,0.1434,2.1771,11.493,69.0896,4.7688,8.6132,83.0033
3293.0,0.1397,2.1749,11.0958,63.7925,4.7767,8.6385,82.7652
3293.1,0.1432,2.1741,10.7673,55.0514,4.7629,8.6633,82.5216
3293.2,0.1441,2.1736,10.788,46.1027,4.7364,8.613,82.2865
3293.3,0.1449,2.1743,11.1206,37.2248,4.7299,8.613,81.8658
3293.4,0.1452,2.1774,12.211,32.2164,4.7783,8.6132,81.3856
3293.5,0.1419,2.1835,12.3475,28.4838,4.8741,8.6385,80.8416
3293.6,0.142,2.1904,11.3937,24.268,4.9757,8.6637,80.1
3293.7,0.1415,2.1959,11.2697,20.8979,5.0468,8.6637,79.2071
3293.8,0.1397,2.1989,10.6493,17.3178,5.0741,8.6635,78.0724
3293.9,0.1402,2.2007,11.7059,13.7573,5.0533,8.6381,77.2623
3294.0,0.1365,2.205,11.4615,7.1035,5.0152,8.613,76.6621
3294.1,0.1312,2.2151,11.567,3.7623,5.0152,8.613,76.399
3294.2,0.1239,2.2336,12.498,3.9743,5.1046,8.6134,76.3176
3294.3,0.114,2.2631,14.7096,5.1043,5.282,8.6637,76.3521
3294.4,0.1113,2.3018,19.0404,5.8861,5.4762,8.6637,76.5721
3294.5,0.1156,2.3409,23.5208,6.618,5.5723,8.6637,76.8404
3294.6,0.1261,2.3666,25.1547,6.566,5.5207,8.6633,77.2007
3294.7,0.1418,2.3668,27.5971,6.0487,5.3652,8.613,77.8998
3294.8,0.1511,2.3424,29.3483,5.4712,5.2103,8.6134,78.8496
3294.9,0.153,2.3121,31.6141,4.9859,5.1581,8.6637,79.9227
3295.0,0.1552,2.2957,32.3997,4.5473,5.2141,8.6635,80.8926
3295.1,0.1589,2.2976,35.0439,4.243,5.3063,8.6381,81.6093
3295.2,0.1588,2.3073,33.0608,4.1029,5.3653,8.6132,82.146
3295.3,0.1592,2.3136,28.9115,4.2407,5.3568,8.6381,82.5734
3295.4,0.1602,2.3099,28.2558,4.2825,5.2825,8.613,82.8164
3295.5,0.1618,2.2966,28.8619,4.0985,5.1758,8.613,82.9067
3295.6,0.1641,2.2795,30.1131,3.9689,5.0973,8.613,82.9473
3295.7,0.1675,2.2662,32.5263,3.9442,5.0829,8.613,82.9884
3295.8,0.1715,2.2604,34.8728,4.0779,5.1199,8.613,83.0317
3295.9,0.1741,2.2631,36.4245,4.1493,5.1687,8.6134,83.2727
3296.0,0.174,2.2721,38.3405,4.1962,5.1983,8.6633,83.4494
3296.1,0.172,2.2855,40.688,4.3043,5.2219,8.613,83.5426
3296.2,0.1705,2.2994,39.3484,4.1761,5.2601,8.613,83.586
3296.3,0.1698,2.3096,39.3776,3.989,5.3126,8.613,83.646
3296.4,0.1698,2.3143,41.0501,3.9595,5.3625,8.613,83.7389
3296.5,0.1669,2.3138,44.5318,3.9875,5.387,8.6134,84.1459
3296.6,0.1683,2.3103,45.7554,3.953,5.3829,8.6633,84.5709
3296.7,0.1743,2.3061,47.4124,3.9426,5.3616,8.613,84.9524
3296.8,0.1778,2.3028,48.8387,3.9314,5.3476,8.613,85.3999
3296.9,0.1812,2.3001,47.4929,3.893,5.3463,8.613,85.8134
3297.0,0.1842,2.2966,45.9352,3.8244,5.3471,8.613,86.1233
3297.1,0.187,2.2918,44.6102,3.7714,5.3343,8.613,86.5384
3297.2,0.1899,2.2867,44.9612,3.7811,5.3135,8.613,86.977
3297.3,0.1927,2.2827,44.9617,3.7763,5.307,8.613,87.3987
3297.4,0.1957,2.2805,45.2372,3.6708,5.3233,8.613,87.6173
3297.5,0.1984,2.2808,45.9114,3.5207,5.3438,8.613,87.6425
3297.6,0.2012,2.2832,44.7003,3.3111,5.3511,8.6134,87.2282
3297.7,0.2009,2.2877,46.3139,3.1007,5.3513,8.6637,86.6095
3297.8,0.2027,2.2931,46.3279,2.9632,5.3642,8.6637,85.8558
3297.9,0.2011,2.2975,46.0626,2.7799,5.3972,8.6637,84.8933
3298.0,0.1952,2.3013,45.8224,2.7267,5.4511,8.6637,83.9073
3298.1,0.1857,2.3064,44.2917,2.8364,5.5144,8.6637,82.8779
3298.2,0.1759,2.3163,43.3192,3.1556,5.5782,8.6637,81.6304
3298.3,0.1688,2.3313,42.9996,3.5334,5.6326,8.6633,80.3034
3298.4,0.1679,2.3474,42.8059,3.799,5.6682,8.6134,78.9804
3298.5,0.1624,2.3602,43.1377,3.9031,5.675,8.6633,78.3816
3298.6,0.1602,2.3662,41.1692,4.0454,5.6611,8.6134,77.9917
3298.7,0.1571,2.3669,40.4158,4.0922,5.6444,8.6637,77.7824
3298.8,0.1528,2.366,41.8541,3.9779,5.6325,8.6633,77.8036
3298.9,0.1472,2.3661,42.2401,3.9135,5.6329,8.6134,77.7833
3299.0,0.1416,2.3677,42.1404,4.1975,5.6438,8.6637,77.7213
3299.1,0.1369,2.37,41.6663,4.6838,5.6558,8.6637,77.7137
3299.2,0.1338,2.372,37.5885,5.4621,5.6512,8.6637,77.7581
3299.3,0.1318,2.371,33.4021,6.4801,5.6136,8.6637,77.8639
3299.4,0.1302,2.3649,29.7066,7.0401,5.5544,8.6633,77.9143
3299.5,0.1317,2.356,27.6617,7.0721,5.5168,8.613,78.1702
3299.6,0.1304,2.3492,26.5903,6.8329,5.508,8.613,78.7411
3299.7,0.1311,2.346,25.8239,6.4831,5.5066,8.613,79.7073
3299.8,0.1363,2.3442,26.5116,6.2127,5.5007,8.613,80.7935
3299.9,0.1473,2.3431,26.8546,5.9043,5.5116,8.613,81.9942
3300.0,0.162,2.3439,31.0516,5.3654,5.5509,8.6134,82.9456
3300.1,0.1748,2.3453,35.4568,4.7676,5.5858,8.6637,83.8245
3300.2,0.188,2.341,38.7474,4.5081,5.5675,8.6633,84.655
3300.3,0.1992,2.326,40.045,4.3194,5.4969,8.613,85.2879
3300.4,0.2012,2.305,38.0409,4.2123,5.4405,8.613,85.827
3300.5,0.1973,2.2867,38.8143,4.1167,5.4452,8.613,86.2538
3300.6,0.1911,2.2761,39.1346,4.0528,5.4884,8.613,86.2197
3300.7,0.1813,2.2718,39.2041,3.9981,5.5206,8.6134,86.0073
3300.8,0.1756,2.2715,38.837,4.0649,5.5191,8.6637,85.7586
3300.9,0.1711,2.2745,38.7227,4.1872,5.499,8.6637,85.4741
3301.0,0.1688,2.2801,38.0152,4.3478,5.4939,8.6637,85.2108
3301.1,0.1694,2.286,38.3108,4.5821,5.5208,8.6637,85.1373
3301.2,0.1726,2.2892,37.7922,4.668,5.5691,8.6635,85.0849
3301.3,0.1804,2.2876,34.9732,4.7257,5.6169,8.6381,85.0532
3301.4,0.1852,2.282,32.7142,4.7975,5.6581,8.613,85.0853
3301.5,0.185,2.2753,33.1014,4.9479,5.7044,8.6132,85.0757
3301.6,0.1888,2.2704,32.7063,5.2338,5.7625,8.6385,85.0305
3301.7,0.184,2.2687,32.6685,5.4675,5.8297,8.6637,84.896
3301.8,0.1816,2.2706,30.9429,5.4931,5.8756,8.6637,84.6805
3301.9,0.1792,2.2755,31.3931,5.4983,5.8736,8.6637,84.3912
3302.0,0.1784,2.2829,32.8188,5.375,5.8287,8.6633,83.8823
3302.1,0.1832,2.292,32.7708,5.3349,5.7779,8.6134,83.3352
3302.2,0.1833,2.302,30.3427,5.3183,5.7613,8.6637,82.75
3302.3,0.1872,2.3108,31.1384,5.3721,5.7938,8.6637,82.3214
3302.4,0.1898,2.3169,31.5363,5.462,5.8491,8.6637,82.0134
3302.5,0.19,2.3205,31.0955,5.5654,5.9027,8.6637,81.8502
3302.6,0.1909,2.3219,31.5992,5.6819,5.9282,8.6633,81.86
3302.7,0.1867,2.3217,31.3939,5.6854,5.9231,8.613,81.9435
3302.8,0.1816,2.3201,30.7793,5.7264,5.909,8.6132,82.1139
3302.9,0.1745,2.3174,29.7537,5.8347,5.9061,8.6383,82.0749
3303.0,0.1733,2.314,30.5546,5.8856,5.9173,8.6385,82.0064
3303.1,0.1746,2.3105,30.1477,5.874,5.9333,8.6637,81.9385
3303.2,0.1771,2.308,29.2937,5.8068,5.9328,8.6637,81.7177
3303.3,0.1788,2.3072,28.2888,5.7796,5.9242,8.6637,81.4238
3303.4,0.1783,2.3077,27.4186,5.7814,5.9408,8.6637,81.0336
3303.5,0.1748,2.3091,28.299,5.7431,6.0007,8.6633,80.2329
3303.6,0.1704,2.312,29.2493,5.7858,6.0883,8.613,79.0893
3303.7,0.1575,2.3162,28.765,5.8692,6.1651,8.613,77.2912
3303.8,0.1398,2.3206,26.7984,6.0934,6.2368,8.613,75.2948
3303.9,0.1168,2.3286,27.4809,6.4434,6.3826,8.6134,73.2975
