DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
3224.8,0.2741,2.5309,95.3803,1.8035,7.1216,8.5244
3224.9,0.2732,2.5501,90.3442,1.7894,7.1505,8.5568
3225.0,0.2702,2.569,89.0842,1.7956,7.1022,8.5243
3225.1,0.2672,2.5742,89.8372,1.7861,7.0397,8.5243
3225.2,0.2636,2.5643,90.7993,1.7537,7.0069,8.5243
3225.3,0.2592,2.547,89.5919,1.755,6.9918,8.5243
3225.4,0.2551,2.5327,87.4234,1.7577,6.9567,8.5243
3225.5,0.2523,2.5258,89.0144,1.7539,6.9048,8.5243
3225.6,0.2522,2.5246,88.0057,1.7519,6.8692,8.5243
3225.7,0.2544,2.527,85.7293,1.7653,6.8675,8.5243
3225.8,0.2587,2.53,87.3895,1.7593,6.8843,8.5243
3225.9,0.264,2.5315,88.6077,1.7837,6.899,8.5243
3226.0,0.2681,2.5321,90.4153,1.802,6.9334,8.5243
3226.1,0.2695,2.5344,88.3338,1.8131,7.0283,8.5243
3226.2,0.2688,2.5401,87.3624,1.8007,7.1803,8.5243
3226.3,0.2684,2.5494,90.3711,1.7933,7.3241,8.5243
3226.4,0.2715,2.5621,93.036,1.7724,7.3685,8.5243
3226.5,0.2781,2.5753,92.0387,1.7613,7.2933,8.5244
3226.6,0.2821,2.577,91.4657,1.7245,7.1492,8.5569
3226.7,0.2861,2.5788,90.8971,1.7441,7.0052,8.5569
3226.8,0.287,2.5638,92.1575,1.8255,6.8968,8.5568
3226.9,0.2841,2.5459,95.5307,1.9071,6.8343,8.5243
3227.0,0.2805,2.5338,95.6387,1.9066,6.8352,8.5243
3227.1,0.2765,2.5309,97.8291,1.8752,6.9406,8.5243
3227.2,0.2733,2.54,96.4435,1.8474,7.1355,8.5243
3227.3,0.2735,2.5617,93.9187,1.8191,7.3672,8.5243
3227.4,0.2785,2.5886,93.403,1.7917,7.5655,8.5243
3227.5,0.2855,2.6064,88.6432,1.7195,7.6874,8.5243
3227.6,0.2876,2.6067,87.8992,1.7345,7.7269,8.5244
3227.7,0.2872,2.5972,89.377,1.7271,7.6912,8.5569
3227.8,0.285,2.594,92.4699,1.6858,7.6045,8.5569
3227.9,0.2873,2.5998,91.8808,1.6783,7.48,8.5568
3228.0,0.2963,2.6043,89.011,1.7165,7.3503,8.5243
3228.1,0.3046,2.5976,91.368,1.6471,7.2519,8.5243
3228.2,0.3093,2.5811,93.6357,1.538,7.199,8.5243
3228.3,0.3094,2.5642,95.5209,1.4459,7.1755,8.5243
3228.4,0.3084,2.5525,96.9261,1.433,7.1401,8.5243
3228.5,0.308,2.5448,97.5575,1.4379,7.0631,8.5243
3228.6,0.3065,2.5377,100.8429,1.4181,6.9571,8.5243
3228.7,0.3006,2.5295,102.0384,1.4383,6.8695,8.5243
3228.8,0.2849,2.5239,105.9501,1.4646,6.8752,8.5244
3228.9,0.2611,2.5257,107.7977,1.4141,7.0114,8.5569
3229.0,0.2265,2.5373,107.0631,1.4456,7.2581,8.557
3229.1,0.1806,2.5575,102.8343,1.4405,7.5312,8.6056
3229.2,0.1415,2.5833,96.1073,1.5873,7.6929,8.5569
3229.3,0.1101,2.612,84.998,1.717,7.6493,8.5406
3229.4,0.0917,2.6383,70.3536,1.7236,7.3955,8.5244
3229.5,0.0868,2.6552,58.406,1.8306,7.0212,8.557
3229.6,0.0969,2.6535,45.6965,2.5859,6.6531,8.6055
3229.7,0.1169,2.6297,35.1081,3.3554,6.3782,8.5404
3229.8,0.1375,2.5901,29.0594,4.0516,6.249,8.4755
3229.9,0.1544,2.549,29.9011,4.4029,6.2585,8.4756
3230.0,0.166,2.5213,33.5998,4.4496,6.3629,8.5243
3230.1,0.1763,2.509,37.1653,4.4803,6.4882,8.5242
3230.2,0.1852,2.5033,41.7798,4.3705,6.5947,8.4755
3230.3,0.1858,2.4956,45.2991,3.9884,6.6811,8.4756
3230.4,0.182,2.4861,42.4885,3.7006,6.7243,8.5243
3230.5,0.1752,2.477,34.7456,3.7985,6.6767,8.5243
3230.6,0.1705,2.4622,23.4779,4.0199,6.5064,8.5242
3230.7,0.1719,2.4308,15.4233,3.8262,6.2702,8.4755
3230.8,0.1746,2.3823,11.937,3.4243,6.0624,8.4755
3230.9,0.1782,2.3317,10.5324,4.5136,5.9335,8.4755
3231.0,0.1817,2.296,10.0048,6.2248,5.8642,8.4755
3231.1,0.1861,2.2793,10.4237,6.9917,5.8125,8.4755
3231.2,0.1909,2.2754,11.4148,7.2948,5.7567,8.4755
3231.3,0.194,2.2759,11.7291,7.3521,5.6981,8.4755
3231.4,0.1944,2.2765,11.0865,7.5607,5.6535,8.4755
3231.5,0.191,2.2762,11.2493,8.5438,5.6453,8.4756
3231.6,0.1888,2.2766,10.7362,10.126,5.6906,8.5243
3231.7,0.1875,2.2798,10.2938,10.0359,5.7896,8.5242
3231.8,0.1878,2.2871,9.4158,9.4427,5.9366,8.4756
3231.9,0.1835,2.2968,10.2272,8.7571,6.118,8.5243
3232.0,0.1794,2.3053,11.5448,7.914,6.3039,8.5243
3232.1,0.1738,2.311,11.9424,7.0267,6.4505,8.5406
3232.2,0.1724,2.3151,11.5014,5.9709,6.5105,8.5569
3232.3,0.1729,2.3187,12.3278,5.8354,6.4931,8.5568
3232.4,0.1762,2.3205,12.2969,6.1953,6.4481,8.5243
3232.5,0.1745,2.3188,13.3315,7.0546,6.4283,8.5406
3232.6,0.174,2.3127,13.1964,8.7831,6.4315,8.5569
3232.7,0.1735,2.3039,12.1003,10.4555,6.4128,8.5569
3232.8,0.1738,2.2939,10.9896,12.4971,6.3366,8.5569
3232.9,0.1758,2.2841,10.54,14.5135,6.2245,8.5569
3233.0,0.1792,2.2758,10.0117,15.3198,6.1432,8.5569
3233.1,0.1839,2.2688,10.0618,13.3941,6.1407,8.5568
3233.2,0.1928,2.2617,11.1836,9.2556,6.2213,8.5243
3233.3,0.2028,2.2535,12.2554,7.486,6.3486,8.5243
3233.4,0.2149,2.2437,13.8636,6.3816,6.4703,8.5243
3233.5,0.2246,2.2353,14.9231,5.1972,6.5757,8.5244
3233.6,0.2337,2.2316,16.1465,4.6874,6.6603,8.5569
3233.7,0.2414,2.2345,16.3775,5.2973,6.7265,8.5406
3233.8,0.2409,2.242,15.0668,6.6545,6.7615,8.557
3233.9,0.2344,2.2507,13.1922,6.823,6.7312,8.6055
3234.0,0.2319,2.2593,11.8834,5.6561,6.6276,8.5242
3234.1,0.2253,2.268,11.5469,5.3814,6.4939,8.4998
3234.2,0.2198,2.2772,10.0703,6.7457,6.3955,8.4755
3234.3,0.2169,2.2879,10.4935,5.7508,6.377,8.4755
3234.4,0.2146,2.3,10.2538,5.3903,6.4159,8.4755
3234.5,0.2105,2.312,10.5849,4.7642,6.4525,8.4756
3234.6,0.2112,2.3197,10.0147,4.2349,6.4662,8.5242
3234.7,0.2134,2.3199,10.2847,3.9722,6.4897,8.4755
3234.8,0.2178,2.3127,11.268,3.6007,6.5614,8.4756
3234.9,0.2206,2.303,11.4876,2.9951,6.6794,8.5244
3235.0,0.2209,2.2959,12.6434,2.7406,6.7877,8.5569
3235.1,0.2209,2.2934,13.8639,3.0033,6.8287,8.5569
3235.2,0.2212,2.2944,14.0698,3.0935,6.7862,8.5406
3235.3,0.2181,2.2985,15.4746,2.7839,6.6957,8.5243
3235.4,0.2138,2.3069,18.3842,2.1486,6.6207,8.5242
3235.5,0.2097,2.32,19.8374,2.109,6.6045,8.4755
3235.6,0.2041,2.335,21.0473,1.9939,6.6605,8.4755
3235.7,0.1997,2.3473,19.4216,1.6813,6.7614,8.4755
3235.8,0.196,2.3538,14.2886,1.3802,6.8477,8.4755
3235.9,0.1918,2.3548,11.4918,1.213,6.8495,8.4755
3236.0,0.1857,2.3523,10.5838,1.0397,6.7273,8.4756
3236.1,0.1827,2.3487,10.2685,0.9295,6.5283,8.5243
3236.2,0.1825,2.3461,8.7157,0.8633,6.3598,8.5243
3236.3,0.184,2.3458,8.3051,0.837,6.2908,8.5243
3236.4,0.1851,2.3476,7.809,0.8271,6.3172,8.5243
3236.5,0.1862,2.3497,7.0087,0.8316,6.3763,8.5242
3236.6,0.185,2.3489,6.8691,0.812,6.4032,8.4755
3236.7,0.1839,2.3439,7.039,0.8095,6.3718,8.4755
3236.8,0.1829,2.3355,7.6133,0.7804,6.2903,8.4755
3236.9,0.1819,2.3258,8.2837,0.7484,6.1778,8.4755
3237.0,0.1817,2.3171,8.5082,0.7159,6.0602,8.4755
3237.1,0.1825,2.3099,8.6858,0.7057,5.9649,8.4755
3237.2,0.1835,2.3037,8.8234,0.6972,5.9042,8.4755
3237.3,0.1833,2.2975,9.4531,0.6994,5.8531,8.4755
3237.4,0.183,2.2913,9.4001,0.7051,5.7985,8.4755
3237.5,0.1847,2.2863,9.4248,0.7259,5.7649,8.4755
3237.6,0.1892,2.2842,9.5311,0.7578,5.797,8.4755
3237.7,0.1946,2.2855,9.2665,0.7624,5.8988,8.4755
3237.8,0.1993,2.2892,9.7464,0.7917,6.0148,8.4755
3237.9,0.2032,2.2935,9.8946,0.8091,6.0931,8.4755
3238.0,0.2074,2.2958,9.7407,0.8264,6.1089,8.4755
3238.1,0.2117,2.2939,9.4574,0.8236,6.0624,8.4755
3238.2,0.2146,2.2884,9.1029,0.816,5.9811,8.4755
3238.3,0.2145,2.2822,9.7542,0.8102,5.9042,8.4755
3238.4,0.2134,2.2777,9.8974,0.7909,5.8554,8.4755
3238.5,0.2132,2.2753,10.3799,0.7857,5.8421,8.4755
3238.6,0.2153,2.2735,9.2412,0.7835,5.8468,8.4755
3238.7,0.2186,2.2715,10.8218,0.7822,5.8602,8.4755
3238.8,0.2209,2.2688,10.9769,0.7845,5.868,8.4755
3238.9,0.2205,2.2662,11.4377,0.7733,5.8746,8.4755
3239.0,0.2166,2.2649,10.6214,0.7742,5.881,8.4755
3239.1,0.2105,2.2646,10.2004,0.7875,5.8777,8.4756
3239.2,0.2023,2.2658,11.5189,0.8256,5.8593,8.4998
3239.3,0.1983,2.2685,11.2092,0.8414,5.8402,8.4755
3239.4,0.1953,2.2717,10.9699,0.8458,5.8333,8.4755
3239.5,0.1945,2.2751,11.224,0.8516,5.8379,8.4755
3239.6,0.1943,2.2785,11.7272,0.8552,5.8371,8.4756
3239.7,0.1972,2.2824,11.7294,0.8828,5.8356,8.5242
3239.8,0.2023,2.2863,12.6793,0.9645,5.8388,8.4755
3239.9,0.2052,2.2901,14.8958,1.0121,5.8708,8.4755
3240.0,0.2062,2.2943,15.3204,1.2312,5.9451,8.4755
3240.1,0.206,2.2986,16.7127,1.518,6.0421,8.4756
3240.2,0.204,2.3015,16.0567,1.5948,6.1204,8.4998
3240.3,0.2061,2.3006,14.7257,1.6321,6.1432,8.4755
3240.4,0.2079,2.2952,13.4572,1.5627,6.1089,8.4755
3240.5,0.2103,2.2876,13.0322,1.4527,6.0557,8.4755
3240.6,0.2122,2.2808,11.8141,1.3416,6.0365,8.4755
3240.7,0.2117,2.2766,11.7788,1.2873,6.0874,8.4755
3240.8,0.2082,2.2755,11.6771,1.1007,6.1711,8.4755
3240.9,0.2032,2.2782,10.7306,1.024,6.225,8.4755
3241.0,0.1996,2.2845,11.94,0.964,6.2077,8.4755
3241.1,0.199,2.2908,11.3623,0.8966,6.1248,8.4755
3241.2,0.2009,2.2911,8.8464,0.8259,6.0221,8.4756
3241.3,0.2015,2.284,9.4284,0.7931,5.9384,8.5242
3241.4,0.2036,2.2742,10.4202,0.753,5.8945,8.4755
3241.5,0.2034,2.2686,10.8296,0.6943,5.9122,8.4755
3241.6,0.2038,2.2698,11.618,0.6661,5.9941,8.4755
3241.7,0.2052,2.2745,11.1828,0.6443,6.1096,8.4755
3241.8,0.2075,2.2785,10.8447,0.6177,6.1937,8.4755
3241.9,0.2099,2.2795,11.4262,0.6191,6.2034,8.4755
3242.0,0.2119,2.2775,11.3654,0.6429,6.1399,8.4755
3242.1,0.2139,2.2742,11.62,0.6621,6.0516,8.4755
3242.2,0.2165,2.2703,12.5341,0.6687,5.9762,8.4755
3242.3,0.2206,2.2663,12.0773,0.683,5.9308,8.4755
3242.4,0.2261,2.2609,13.4577,0.6531,5.9095,8.4755
3242.5,0.2318,2.253,12.3359,0.6359,5.8991,8.4755
3242.6,0.2359,2.243,11.9169,0.6406,5.9047,8.4755
3242.7,0.2368,2.2345,11.6415,0.6435,5.9355,8.4755
3242.8,0.2336,2.2311,10.7333,0.6125,5.9765,8.4756
3242.9,0.2253,2.2339,10.434,0.5828,5.9951,8.5243
3243.0,0.2183,2.2407,11.7659,0.5558,5.9765,8.5243
3243.1,0.216,2.2478,12.0291,0.564,5.9645,8.5242
3243.2,0.2164,2.2524,11.399,0.576,6.0345,8.4755
3243.3,0.2189,2.2546,12.5307,0.5814,6.2121,8.4756
3243.4,0.2199,2.2561,11.5435,0.5605,6.4409,8.5243
3243.5,0.222,2.2587,11.7738,0.5225,6.6364,8.5243
3243.6,0.2242,2.262,11.8501,0.447,6.7467,8.5243
3243.7,0.2258,2.2653,10.9016,0.4187,6.7833,8.5243
3243.8,0.2244,2.2684,10.3997,0.4418,6.7774,8.5242
3243.9,0.2219,2.2721,10.4834,0.4582,6.7589,8.4755
3244.0,0.2167,2.2762,9.7998,0.5809,6.7488,8.4755
3244.1,0.2123,2.28,9.4728,0.6628,6.7586,8.4755
3244.2,0.21,2.2821,11.0931,0.6767,6.7882,8.4755
3244.3,0.2104,2.2819,10.0938,0.5894,6.8089,8.4755
3244.4,0.2148,2.2806,10.1708,0.4762,6.7762,8.4755
3244.5,0.2206,2.2795,11.0584,0.4248,6.6559,8.4756
3244.6,0.2279,2.279,10.9915,0.409,6.4528,8.5242
3244.7,0.2342,2.277,11.8118,0.4205,6.2547,8.4998
3244.8,0.2355,2.2714,11.4873,0.4281,6.1302,8.4755
3244.9,0.2346,2.2634,10.401,0.4306,6.0721,8.4755
3245.0,0.2327,2.2568,11.3619,0.429,6.0093,8.4755
3245.1,0.231,2.2536,11.483,0.4456,5.8804,8.4754
3245.2,0.2304,2.2526,10.8054,0.4379,5.7273,8.4268
3245.3,0.2305,2.251,11.4187,0.4384,5.6281,8.4755
3245.4,0.2306,2.2481,11.5347,0.4475,5.6135,8.4755
3245.5,0.2309,2.2455,10.3001,0.454,5.6477,8.4755
3245.6,0.2313,2.2448,9.4954,0.4556,5.6662,8.4755
3245.7,0.2317,2.2463,10.2964,0.4525,5.65,8.4755
3245.8,0.2315,2.2475,11.1494,0.4466,5.6153,8.4755
3245.9,0.2313,2.2472,11.0441,0.4481,5.5945,8.4755
3246.0,0.232,2.2465,10.7654,0.4415,5.6066,8.4755
3246.1,0.2331,2.2466,11.4023,0.4396,5.639,8.4755
3246.2,0.234,2.2478,12.0459,0.4332,5.668,8.4755
3246.3,0.235,2.2486,11.395,0.4251,5.6781,8.4755
3246.4,0.2358,2.2487,11.4169,0.4179,5.6698,8.4755
3246.5,0.2361,2.249,12.8446,0.4089,5.6563,8.4755
3246.6,0.2358,2.2508,12.8395,0.4067,5.6565,8.4755
3246.7,0.2349,2.2534,11.4805,0.4039,5.6751,8.4755
3246.8,0.2329,2.2562,11.9722,0.4038,5.7012,8.4755
3246.9,0.2277,2.2596,11.9539,0.4153,5.7227,8.4755
3247.0,0.2184,2.2643,10.4733,0.4248,5.7381,8.4755
3247.1,0.2073,2.2698,10.349,0.4231,5.751,8.4755
3247.2,0.1981,2.275,11.1151,0.3967,5.7502,8.4755
3247.3,0.1941,2.2793,9.7214,0.3706,5.7143,8.4755
3247.4,0.1953,2.2826,8.7565,0.365,5.645,8.4755
3247.5,0.1998,2.2837,8.8889,0.3678,5.597,8.4755
3247.6,0.2044,2.2819,8.6529,0.3748,5.6594,8.4755
3247.7,0.2065,2.2773,8.6372,0.3764,5.8845,8.4755
3247.8,0.2056,2.2709,9.3264,0.4031,6.2361,8.4756
3247.9,0.2028,2.2647,8.8301,0.4099,6.6054,8.5244
3248.0,0.2033,2.2611,9.6899,0.4231,6.8409,8.5568
3248.1,0.2055,2.2625,10.5676,0.4278,6.8297,8.5243
3248.2,0.2077,2.2679,9.6622,0.4241,6.5721,8.5242
3248.3,0.2103,2.2743,10.4303,0.4343,6.1816,8.4755
3248.4,0.2111,2.2778,11.1819,0.4713,5.8331,8.4755
3248.5,0.2122,2.2768,11.5724,0.5322,5.6397,8.4755
3248.6,0.2137,2.2729,10.8857,0.5613,5.5938,8.4755
3248.7,0.2148,2.269,10.5798,0.5788,5.6197,8.4755
3248.8,0.2146,2.2662,9.8275,0.5793,5.6422,8.4756
3248.9,0.212,2.2643,9.485,0.5587,5.6343,8.5243
3249.0,0.2131,2.2623,10.5419,0.5316,5.6009,8.5242
3249.1,0.2141,2.2612,11.7136,0.5115,5.5771,8.4755
3249.2,0.2157,2.261,12.1239,0.4887,5.5794,8.4755
3249.3,0.2163,2.2611,12.4259,0.4793,5.5772,8.4755
3249.4,0.2153,2.2609,11.9727,0.4663,5.539,8.4755
3249.5,0.2132,2.26,11.9328,0.4497,5.4652,8.4755
3249.6,0.2114,2.2589,12.2549,0.4457,5.3866,8.4756
3249.7,0.2091,2.2582,11.2077,0.4435,5.335,8.5242
3249.8,0.2112,2.2578,11.6821,0.4419,5.3249,8.4755
3249.9,0.2131,2.2575,12.4653,0.4433,5.3531,8.4755
3250.0,0.2141,2.2569,12.0803,0.4558,5.3998,8.4756
3250.1,0.2155,2.2561,11.9167,0.4711,5.438,8.5243
3250.2,0.2148,2.2562,11.7372,0.4763,5.4512,8.5242
3250.3,0.214,2.2579,11.4199,0.4854,5.4453,8.4756
3250.4,0.2104,2.2612,10.5557,0.5007,5.4418,8.5243
3250.5,0.2093,2.2652,9.9511,0.5154,5.4604,8.5242
3250.6,0.2096,2.269,11.0888,0.5362,5.5063,8.4998
3250.7,0.2067,2.2725,11.1001,0.54,5.5805,8.4756
3250.8,0.2014,2.2751,11.2474,0.5467,5.6689,8.5243
3250.9,0.1983,2.2771,11.3261,0.568,5.7437,8.5243
3251.0,0.1987,2.2796,11.9668,0.5778,5.7807,8.5242
3251.1,0.1999,2.2838,12.8118,0.6021,5.7842,8.4756
3251.2,0.2034,2.2901,12.3417,0.6485,5.8003,8.5242
3251.3,0.2131,2.2982,13.2334,0.6835,5.8905,8.4755
3251.4,0.221,2.3087,13.8965,0.7449,6.09,8.4755
3251.5,0.2232,2.3245,14.7048,0.9139,6.3585,8.4755
3251.6,0.2182,2.3438,17.6118,0.9235,6.5676,8.4756
3251.7,0.2083,2.3604,15.8967,0.9949,6.626,8.5243
3251.8,0.2018,2.3699,17.5763,1.319,6.5691,8.5243
3251.9,0.2004,2.3718,19.3672,2.0572,6.4662,8.5243
3252.0,0.2037,2.3678,19.4371,2.4916,6.371,8.5243
3252.1,0.2082,2.3604,20.9972,2.8738,6.3243,8.5242
3252.2,0.2123,2.3539,23.24,2.9203,6.3344,8.4756
3252.3,0.2093,2.3534,24.3789,3.3967,6.3595,8.5243
3252.4,0.2044,2.3595,25.816,3.5366,6.3335,8.5242
3252.5,0.1996,2.3684,26.3336,3.5616,6.2361,8.4998
3252.6,0.1932,2.3756,25.8349,3.9922,6.1165,8.4755
3252.7,0.1872,2.3793,25.1938,4.3143,6.0418,8.4756
3252.8,0.1801,2.3807,26.9644,3.8256,6.0315,8.5243
3252.9,0.1753,2.3811,26.5992,2.7435,6.0489,8.5242
3253.0,0.1736,2.3801,25.369,2.2708,6.0575,8.4998
3253.1,0.1722,2.378,26.6548,2.2274,6.0504,8.4755
3253.2,0.1721,2.3766,25.5225,2.2319,6.0415,8.4755
3253.3,0.1713,2.3784,25.494,2.3183,6.0412,8.4755
3253.4,0.1691,2.3842,25.9134,2.2302,6.0464,8.4755
3253.5,0.1675,2.3905,25.7839,1.9664,6.0319,8.4756
3253.6,0.1685,2.3908,26.3731,1.7293,5.9714,8.5243
3253.7,0.1787,2.3799,26.1814,1.3525,5.8623,8.5242
3253.8,0.1913,2.3579,27.1781,1.1689,5.737,8.4756
3253.9,0.2031,2.3287,27.0782,1.032,5.642,8.5
3254.0,0.2139,2.3006,26.9835,0.961,5.6112,8.5242
3254.1,0.2232,2.2825,24.9569,0.9271,5.6517,8.4755
3254.2,0.2291,2.2787,24.7293,0.8926,5.7413,8.4755
3254.3,0.2341,2.2857,22.873,0.9055,5.8254,8.4755
3254.4,0.2377,2.2987,22.5138,0.9343,5.8399,8.4756
3254.5,0.2386,2.3147,23.3931,0.9784,5.7702,8.5241
3254.6,0.2418,2.3304,23.9337,0.9737,5.6872,8.4268
3254.7,0.2415,2.3427,26.4346,0.9175,5.6913,8.4756
3254.8,0.2429,2.3512,28.215,0.927,5.8052,8.5242
3254.9,0.2471,2.3579,28.8086,0.9753,5.9253,8.4756
3255.0,0.2496,2.3639,29.8743,0.876,5.9343,8.5243
3255.1,0.2546,2.3663,31.196,0.8132,5.8172,8.5241
3255.2,0.2543,2.3587,30.1551,0.7891,5.675,8.4512
3255.3,0.2496,2.3379,29.7809,0.7658,5.6273,8.4755
3255.4,0.2422,2.3071,30.2144,0.7621,5.6199,8.4754
3255.5,0.2359,2.2752,29.4825,0.7485,5.5184,8.451
3255.6,0.2325,2.2485,27.5347,0.7387,5.2568,8.4265
3255.7,0.2325,2.2306,28.3753,0.732,4.9678,8.3453
3255.8,0.2355,2.2204,27.2607,0.7302,4.8324,8.3455
3255.9,0.2405,2.2157,26.5418,0.6981,4.8763,8.4267
3256.0,0.2442,2.2135,28.1182,0.6748,4.9893,8.4267
3256.1,0.2436,2.211,28.4932,0.6576,5.0268,8.4268
3256.2,0.2391,2.2077,27.9846,0.6464,4.9052,8.4754
3256.3,0.2344,2.2053,28.3668,0.6336,4.6708,8.4264
3256.4,0.2318,2.2059,26.9489,0.6257,4.4482,8.3076
3256.5,0.2306,2.2086,26.636,0.6141,4.3229,8.4265
3256.6,0.2299,2.2124,25.3964,0.6141,4.3375,8.3453
3256.7,0.2294,2.2163,26.4925,0.6043,4.4434,8.3292
3256.8,0.2286,2.2206,26.9292,0.5997,4.5812,8.4266
3256.9,0.227,2.2254,25.9882,0.5909,4.715,8.3696
3257.0,0.2241,2.2296,23.4907,0.5862,4.8334,8.3127
3257.1,0.2208,2.233,24.5177,0.584,4.9544,8.329
3257.2,0.218,2.2352,23.2364,0.5791,5.0836,8.313
3257.3,0.2149,2.2362,22.2076,0.5729,5.1794,8.4268
3257.4,0.2097,2.2365,20.8644,0.567,5.17,8.451
3257.5,0.2035,2.2375,18.7731,0.5517,5.0052,8.4266
3257.6,0.1988,2.24,20.0932,0.5442,4.7471,8.3696
3257.7,0.1971,2.2433,20.4675,0.5395,4.5045,8.3453
3257.8,0.1981,2.2461,19.3788,0.5403,4.3371,8.3292
3257.9,0.1993,2.2481,18.7562,0.5411,4.2736,8.3941
3258.0,0.1993,2.2499,18.7166,0.5397,4.3027,8.394
3258.1,0.199,2.2504,18.247,0.54,4.3854,8.3535
3258.2,0.2004,2.2485,18.2515,0.5351,4.4443,8.3942
3258.3,0.2037,2.2446,18.0963,0.5118,4.4195,8.4267
3258.4,0.2071,2.2407,17.137,0.4949,4.3386,8.4266
3258.5,0.2085,2.2387,17.3457,0.4727,4.2983,8.3698
3258.6,0.2085,2.2393,15.9318,0.4622,4.3761,8.3941
3258.7,0.2088,2.2413,14.4537,0.455,4.5608,8.3942
3258.8,0.2109,2.2427,15.8324,0.4553,4.7523,8.4266
3258.9,0.2137,2.2418,16.4728,0.4626,4.8687,8.3942
3259.0,0.2151,2.2389,16.7011,0.472,4.8937,8.4267
3259.1,0.2137,2.2356,14.5459,0.4749,4.8381,8.4267
3259.2,0.2103,2.2346,14.5831,0.4788,4.7293,8.4267
3259.3,0.2079,2.2375,14.6664,0.4876,4.6226,8.4267
3259.4,0.2078,2.2441,15.3741,0.5004,4.5806,8.4104
3259.5,0.2084,2.2515,16.0174,0.5078,4.6403,8.3942
3259.6,0.2073,2.2579,16.2797,0.5485,4.7784,8.4268
3259.7,0.2039,2.2641,14.7231,0.5951,4.932,8.4755
3259.8,0.1996,2.2715,14.9809,0.625,5.0401,8.4755
3259.9,0.1958,2.28,14.501,0.6856,5.1094,8.4755
3260.0,0.1929,2.288,14.1495,0.7178,5.1645,8.4755
3260.1,0.1905,2.2958,15.5743,0.7516,5.2309,8.4755
3260.2,0.1889,2.3031,15.6767,0.7619,5.2887,8.4755
3260.3,0.1877,2.3092,14.7355,0.761,5.305,8.4755
3260.4,0.1864,2.3114,13.3555,0.8053,5.2739,8.4755
3260.5,0.1845,2.3083,14.2223,0.8602,5.2163,8.4755
3260.6,0.1825,2.3014,13.3542,0.887,5.1669,8.4755
3260.7,0.1815,2.2939,12.4769,0.8384,5.1471,8.4755
3260.8,0.1829,2.2879,12.4646,0.7902,5.1486,8.4755
3260.9,0.1876,2.2837,13.2974,0.7542,5.1585,8.4755
3261.0,0.1944,2.2794,13.1323,0.6816,5.1617,8.4755
3261.1,0.1997,2.2752,11.798,0.7047,5.1587,8.4755
3261.2,0.2005,2.2722,10.9903,0.7448,5.1554,8.4755
3261.3,0.1971,2.2727,12.2339,0.8459,5.1649,8.4755
3261.4,0.1929,2.2765,11.054,0.9653,5.1889,8.4755
3261.5,0.1902,2.2812,11.2903,0.9285,5.2082,8.4755
3261.6,0.1891,2.2839,12.2621,0.8973,5.202,8.4755
3261.7,0.1882,2.2841,11.9503,0.7829,5.1734,8.4755
3261.8,0.1872,2.2816,12.8849,0.771,5.1461,8.4755
3261.9,0.187,2.2771,11.5488,0.7164,5.1525,8.4755
3262.0,0.1878,2.2724,11.7982,0.6801,5.1921,8.4755
3262.1,0.1898,2.2694,11.8035,0.6544,5.2405,8.4755
3262.2,0.192,2.2693,12.7132,0.6344,5.2794,8.4755
3262.3,0.1939,2.2718,13.1087,0.6102,5.2948,8.4755
3262.4,0.1946,2.2758,11.7541,0.5954,5.2951,8.4755
3262.5,0.1943,2.2797,11.6664,0.584,5.293,8.4755
3262.6,0.1934,2.2831,11.393,0.5627,5.3033,8.4755
3262.7,0.1936,2.2857,11.7673,0.5411,5.3323,8.4755
3262.8,0.1938,2.2882,12.1415,0.5197,5.3612,8.4755
3262.9,0.1965,2.29,12.4723,0.4816,5.3652,8.4755
3263.0,0.2001,2.2905,13.0135,0.4621,5.3316,8.4755
3263.1,0.2037,2.2878,13.3523,0.4476,5.2652,8.4755
3263.2,0.2048,2.2815,15.0434,0.4422,5.1849,8.4756
3263.3,0.2069,2.272,15.566,0.4551,5.1071,8.5243
3263.4,0.2099,2.261,16.1202,0.4699,5.0504,8.5243
3263.5,0.2143,2.2492,16.566,0.4711,5.0166,8.5242
3263.6,0.2194,2.2392,16.2546,0.4562,5.0093,8.4755
3263.7,0.2197,2.2326,15.2375,0.447,5.0309,8.4755
3263.8,0.2178,2.2303,15.1327,0.4455,5.082,8.4755
3263.9,0.2163,2.2307,15.0985,0.4667,5.1509,8.4755
3264.0,0.216,2.2319,14.4931,0.4914,5.2131,8.4755
3264.1,0.2155,2.2331,15.0347,0.4783,5.2479,8.4755
3264.2,0.2128,2.2345,15.6201,0.4657,5.2588,8.4755
3264.3,0.2093,2.2359,15.4171,0.4552,5.2524,8.4755
3264.4,0.2076,2.2368,16.4933,0.4529,5.2377,8.4755
3264.5,0.2079,2.2373,14.8317,0.4618,5.2218,8.4755
3264.6,0.2091,2.2378,17.4504,0.4756,5.1972,8.4755
3264.7,0.2108,2.2377,18.2894,0.4847,5.1588,8.4755
3264.8,0.2132,2.2367,18.3414,0.4929,5.107,8.4755
3264.9,0.2159,2.2363,19.9472,0.4919,5.0529,8.4755
3265.0,0.2178,2.2371,19.1816,0.4853,5.0142,8.4755
3265.1,0.2185,2.2374,19.427,0.4762,4.9883,8.4756
