DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3172.0,0.1055,2.5772,31.4138,3.0687,7.694,8.5782,70.7374
3172.1,0.1031,2.5769,32.0564,3.0154,7.6441,8.625,70.7497
3172.2,0.1037,2.5765,34.4318,2.9774,7.6308,8.625,70.8169
3172.3,0.1055,2.5768,34.406,2.9512,7.6342,8.625,70.8844
3172.4,0.1094,2.577,33.1327,2.9359,7.6322,8.625,71.0706
3172.5,0.1151,2.5769,31.0124,2.9262,7.6325,8.625,71.4233
3172.6,0.1209,2.5762,29.9586,2.9472,7.6504,8.625,71.7759
3172.7,0.1256,2.5752,27.8079,2.9871,7.6955,8.625,72.1221
3172.8,0.1285,2.5744,25.8604,3.0182,7.7408,8.625,72.4571
3172.9,0.1295,2.5734,25.1639,3.024,7.7431,8.625,72.7919
3173.0,0.1286,2.572,25.8724,3.0113,7.6868,8.6249,73.0944
3173.1,0.1293,2.5715,24.2087,3.0233,7.5995,8.6015,73.3279
3173.2,0.1264,2.5728,23.8342,3.1101,7.5304,8.5781,73.5611
3173.3,0.1235,2.5747,23.5717,3.2513,7.513,8.5781,73.7481
3173.4,0.1211,2.5756,25.3843,3.3028,7.5451,8.5781,73.8109
3173.5,0.1196,2.5744,26.3667,3.2783,7.5844,8.5781,73.8736
3173.6,0.1189,2.5719,26.7323,3.2379,7.5947,8.5781,73.8633
3173.7,0.1185,2.57,26.8102,3.2008,7.5885,8.5782,73.6011
3173.8,0.115,2.5699,26.9933,3.1748,7.5915,8.625,73.3389
3173.9,0.1142,2.5713,27.7926,3.1865,7.6139,8.6249,73.081
3174.0,0.116,2.5733,26.1384,3.2167,7.6463,8.6015,72.8437
3174.1,0.1145,2.5744,25.3161,3.276,7.6721,8.5782,72.6064
3174.2,0.1097,2.5739,25.1223,3.3229,7.6807,8.625,72.3788
3174.3,0.1085,2.5722,25.9231,3.3334,7.6709,8.625,72.2169
3174.4,0.1086,2.5715,25.9973,3.3031,7.6424,8.625,72.0549
3174.5,0.11,2.5736,27.2461,3.2961,7.5972,8.625,71.904
3174.6,0.1117,2.5766,27.466,3.3432,7.5492,8.625,71.8769
3174.7,0.1128,2.5781,28.2256,3.3475,7.5292,8.625,71.8498
3174.8,0.1125,2.5778,27.1569,3.2973,7.549,8.625,71.826
3174.9,0.111,2.5776,26.7074,3.2761,7.5927,8.625,71.8944
3175.0,0.109,2.5793,28.2743,3.2688,7.633,8.625,71.9628
3175.1,0.1072,2.5821,29.8,3.2565,7.6614,8.625,72.0309
3175.2,0.1058,2.5848,29.31,3.2527,7.6749,8.625,71.9988
3175.3,0.1054,2.5861,28.975,3.2556,7.665,8.625,71.965
3175.4,0.106,2.5844,28.9678,3.2323,7.6252,8.625,71.9316
3175.5,0.1071,2.5794,31.2458,3.2077,7.5756,8.625,72.0399
3175.6,0.1076,2.573,30.3476,3.1754,7.5486,8.625,72.1579
3175.7,0.1071,2.5691,30.5686,3.1308,7.561,8.625,72.2757
3175.8,0.1065,2.5697,32.0097,3.1406,7.5953,8.625,72.3276
3175.9,0.1074,2.5735,33.484,3.1635,7.6201,8.625,72.3711
3176.0,0.1099,2.5771,35.8825,3.1579,7.6261,8.625,72.4147
3176.1,0.1124,2.579,38.4508,3.1254,7.6161,8.625,72.5477
3176.2,0.1135,2.5799,36.5795,3.0044,7.5999,8.625,72.6977
3176.3,0.1135,2.5809,33.0684,2.8313,7.6003,8.625,72.8477
3176.4,0.1135,2.5817,31.6672,2.7634,7.6275,8.625,73.04
3176.5,0.1143,2.5801,31.5504,2.7076,7.6575,8.625,73.2435
3176.6,0.1158,2.5756,32.8343,2.6514,7.6462,8.625,73.447
3176.7,0.1178,2.57,31.8932,2.6593,7.5684,8.625,73.683
3176.8,0.1201,2.5666,30.8208,2.7404,7.455,8.625,73.9301
3176.9,0.1231,2.5666,31.5629,2.793,7.3699,8.625,74.1769
3177.0,0.1261,2.5683,29.0526,2.8199,7.359,8.625,74.2847
3177.1,0.1283,2.5696,29.0568,2.8429,7.4247,8.625,74.3316
3177.2,0.1292,2.5704,28.5826,2.8578,7.5226,8.625,74.3781
3177.3,0.1291,2.5705,27.362,2.9406,7.5976,8.625,74.3084
3177.4,0.1288,2.5704,25.1649,3.0358,7.6354,8.625,74.1752
3177.5,0.1285,2.5695,24.7892,3.1103,7.6572,8.625,74.0417
3177.6,0.1281,2.5683,24.1497,3.2167,7.6835,8.625,73.741
3177.7,0.1267,2.5672,22.6834,3.2482,7.7023,8.625,73.3287
3177.8,0.1241,2.5666,23.5247,3.2593,7.6884,8.625,72.9165
3177.9,0.1209,2.5665,24.0782,3.3084,7.6457,8.625,72.5157
3178.0,0.1181,2.5672,22.8214,3.3845,7.5998,8.625,72.124
3178.1,0.1164,2.5694,22.6603,3.4844,7.5765,8.625,71.7324
3178.2,0.1156,2.5721,22.3766,3.6147,7.5842,8.625,71.3549
3178.3,0.1149,2.5739,23.2344,3.6769,7.6193,8.625,70.9913
3178.4,0.1136,2.5736,23.3483,3.7321,7.6772,8.625,70.6277
3178.5,0.1118,2.5723,20.8938,3.8106,7.7663,8.625,70.2876
3178.6,0.1097,2.5727,19.6974,3.8597,7.873,8.625,69.9755
3178.7,0.1073,2.5763,17.8589,3.8738,7.968,8.625,69.6633
3178.8,0.1044,2.5827,18.3584,3.9554,8.017,8.625,69.3604
3178.9,0.1015,2.5882,17.9992,4.0723,8.0167,8.625,69.0708
3179.0,0.0992,2.5899,17.9077,4.164,7.9614,8.625,68.7814
3179.1,0.0976,2.5877,18.0282,4.2267,7.862,8.625,68.5522
3179.2,0.0965,2.5844,18.7612,4.2489,7.7619,8.625,68.43
3179.3,0.0955,2.5834,21.283,4.2691,7.7029,8.625,68.3079
3179.4,0.094,2.5851,21.5286,4.2817,7.6845,8.625,68.2284
3179.5,0.0922,2.5886,21.618,4.2751,7.6786,8.625,68.2424
3179.6,0.0904,2.592,21.7577,4.278,7.6598,8.625,68.2566
3179.7,0.0889,2.5934,22.6353,4.2698,7.6325,8.625,68.3261
3179.8,0.0876,2.5926,22.9942,4.2283,7.6069,8.625,68.5498
3179.9,0.0865,2.5907,22.7542,4.185,7.5884,8.625,68.7734
3180.0,0.0859,2.5899,23.2437,4.1637,7.5909,8.625,68.9949
3180.1,0.0862,2.5917,23.4263,4.1364,7.6292,8.625,69.2088
3180.2,0.0873,2.5949,24.0777,4.096,7.6994,8.625,69.4226
3180.3,0.089,2.5978,25.217,4.0755,7.7734,8.625,69.6357
3180.4,0.0907,2.5992,24.2358,4.0224,7.8123,8.625,69.8451
3180.5,0.0926,2.5987,24.7146,3.9293,7.8001,8.625,70.0544
3180.6,0.0944,2.5968,25.1262,3.8522,7.7588,8.625,70.263
3180.7,0.0958,2.5943,25.9987,3.8116,7.735,8.625,70.4658
3180.8,0.0964,2.5918,26.2622,3.7884,7.7387,8.625,70.6687
3180.9,0.0963,2.5897,28.2299,3.7517,7.7495,8.625,70.861
3181.0,0.0955,2.5886,29.4491,3.7284,7.7557,8.625,70.9227
3181.1,0.0949,2.5899,27.0909,3.6521,7.7636,8.625,70.9845
3181.2,0.0953,2.5935,25.6702,3.5445,7.7845,8.625,71.0425
3181.3,0.0969,2.5964,26.0805,3.5066,7.8085,8.625,70.9577
3181.4,0.0988,2.5961,25.4201,3.4719,7.8073,8.625,70.8728
3181.5,0.1005,2.5931,25.9706,3.4367,7.774,8.625,70.7879
3181.6,0.1017,2.5908,26.0968,3.478,7.7333,8.625,70.6822
3181.7,0.1025,2.5907,25.9736,3.5234,7.7174,8.625,70.5759
3181.8,0.1033,2.5909,25.57,3.5568,7.7445,8.625,70.4697
3181.9,0.1045,2.5887,26.3615,3.5747,7.8008,8.625,70.4083
3182.0,0.1059,2.5845,25.7975,3.5192,7.8564,8.625,70.3505
3182.1,0.107,2.5802,24.3394,3.4742,7.8767,8.625,70.2927
3182.2,0.1075,2.578,24.9736,3.5049,7.852,8.625,70.2836
3182.3,0.1073,2.5793,26.4578,3.5413,7.8085,8.625,70.2811
3182.4,0.107,2.5839,26.4766,3.5566,7.7834,8.625,70.2785
3182.5,0.1065,2.5887,25.3383,3.5883,7.7931,8.625,70.2431
3182.6,0.1091,2.5902,25.4211,3.6093,7.8235,8.6249,70.2009
3182.7,0.106,2.5877,25.9454,3.6274,7.8424,8.6015,70.1588
3182.8,0.1091,2.5845,26.2374,3.6128,7.8481,8.5781,70.1602
3182.9,0.1092,2.5835,26.3315,3.6614,7.8409,8.5781,70.1737
3183.0,0.1084,2.5845,25.392,3.7145,7.8173,8.5781,70.1874
3183.1,0.1071,2.5857,25.0412,3.7263,7.771,8.5781,70.2536
3183.2,0.1062,2.5871,24.1095,3.7585,7.7312,8.5781,70.3388
3183.3,0.1067,2.5891,23.8113,3.7987,7.7313,8.5782,70.4242
3183.4,0.1046,2.5913,24.6351,3.8453,7.7779,8.625,70.5837
3183.5,0.1045,2.5921,24.6699,3.9049,7.8316,8.625,70.7769
3183.6,0.103,2.5917,25.1087,3.9314,7.8478,8.625,70.9698
3183.7,0.1008,2.5912,27.0483,3.832,7.8267,8.625,71.0645
3183.8,0.0988,2.592,27.3368,3.7307,7.822,8.625,71.104
3183.9,0.0972,2.5935,26.5823,3.6427,7.8643,8.625,71.1434
3184.0,0.0957,2.5951,27.7411,3.6515,7.9342,8.6249,71.1792
3184.1,0.0976,2.5967,27.1508,3.6556,7.9913,8.5781,71.2124
3184.2,0.0976,2.5987,28.4436,3.6858,8.0153,8.5781,71.2454
3184.3,0.099,2.6007,29.0326,3.7044,8.0152,8.5782,71.2558
3184.4,0.0984,2.6006,28.3599,3.7051,7.9897,8.6249,71.2471
3184.5,0.1043,2.5972,27.2593,3.7208,7.9337,8.6015,71.2385
3184.6,0.1073,2.5911,27.1472,3.7266,7.861,8.5782,71.3271
3184.7,0.1095,2.5851,26.8431,3.7091,7.7977,8.6249,71.5144
3184.8,0.1067,2.583,27.2311,3.6885,7.7758,8.6015,71.7016
3184.9,0.1082,2.5858,26.6197,3.6773,7.7928,8.5782,71.8518
3185.0,0.1029,2.5919,26.9276,3.6607,7.8323,8.625,71.9565
3185.1,0.1006,2.5973,28.4183,3.7367,7.8885,8.625,72.0612
3185.2,0.0986,2.5996,30.5038,3.9227,7.9576,8.6249,72.1093
3185.3,0.1006,2.6002,32.6731,4.0136,8.0154,8.5781,72.0726
3185.4,0.0981,2.6004,33.2047,3.8361,8.0321,8.5782,72.0358
3185.5,0.103,2.6005,33.3692,3.5765,8.0041,8.6017,71.9506
3185.6,0.1035,2.5999,34.161,3.4133,7.9479,8.625,71.7765
3185.7,0.1081,2.5987,33.6177,3.4134,7.8717,8.625,71.6024
3185.8,0.1125,2.5987,33.3361,3.5565,7.7933,8.6249,71.4332
3185.9,0.115,2.6,32.1365,3.6922,7.7369,8.6017,71.2756
3186.0,0.1157,2.6012,32.2054,3.6921,7.7118,8.625,71.118
3186.1,0.1154,2.6003,30.3517,3.6409,7.7031,8.625,70.9954
3186.2,0.1151,2.596,29.139,3.6347,7.6904,8.6249,70.9742
3186.3,0.1151,2.5894,28.0421,3.7032,7.6774,8.6017,70.953
3186.4,0.1147,2.5823,26.9716,3.7899,7.6611,8.625,70.9205
3186.5,0.1124,2.5773,27.7772,3.9417,7.6396,8.625,70.8452
3186.6,0.1084,2.5759,29.9231,4.1708,7.6177,8.625,70.7698
3186.7,0.104,2.5784,30.9533,4.1855,7.6087,8.625,70.6752
3186.8,0.1005,2.5835,30.7766,4.0529,7.6171,8.625,70.4806
3186.9,0.0982,2.589,31.1088,3.9179,7.6264,8.625,70.2861
3187.0,0.0971,2.5933,32.168,3.7661,7.615,8.625,70.0756
3187.1,0.0971,2.5964,32.8507,3.7146,7.5849,8.625,69.7402
3187.2,0.0985,2.5991,32.2238,3.734,7.5619,8.625,69.4047
3187.3,0.1008,2.6011,32.2171,3.7392,7.5762,8.625,69.0667
3187.4,0.1033,2.6005,29.7489,3.6085,7.6049,8.625,68.6909
3187.5,0.1052,2.5969,28.9141,3.4404,7.6024,8.625,68.3152
3187.6,0.1062,2.5928,30.0809,3.5615,7.5866,8.625,67.9391
3187.7,0.1065,2.59,31.4614,3.9694,7.5761,8.625,67.5417
3187.8,0.1064,2.5886,30.0853,4.2023,7.5731,8.625,67.1444
3187.9,0.1058,2.5893,28.8604,4.2894,7.5761,8.625,66.7471
3188.0,0.1046,2.5921,28.1236,4.2393,7.5872,8.625,66.4268
3188.1,0.1027,2.5961,28.0361,4.2554,7.6169,8.625,66.1093
3188.2,0.1003,2.5996,26.0053,4.4473,7.6615,8.625,65.7917
3188.3,0.0975,2.6023,25.1045,4.5643,7.711,8.625,65.5267
3188.4,0.0943,2.6043,24.0946,4.6864,7.7507,8.625,65.2664
3188.5,0.0906,2.6062,24.2982,4.9152,7.7698,8.625,65.0062
3188.6,0.0861,2.6075,23.3726,5.3672,7.781,8.625,64.8463
3188.7,0.0813,2.6075,20.5265,5.6693,7.7903,8.625,64.7011
3188.8,0.0762,2.6061,18.6818,5.7426,7.794,8.625,64.5559
3188.9,0.0715,2.6045,17.5309,5.8414,7.7902,8.625,64.423
3189.0,0.0674,2.6044,17.4155,5.8116,7.7851,8.625,64.2927
3189.1,0.0646,2.6069,18.2004,5.9022,7.7938,8.625,64.1629
3189.2,0.0633,2.6121,17.6217,6.1374,7.8159,8.625,64.192
3189.3,0.063,2.6179,17.2846,6.2031,7.8432,8.625,64.2671
3189.4,0.0632,2.6219,17.3721,6.3011,7.8633,8.625,64.3425
3189.5,0.0635,2.6236,16.3278,6.3443,7.8688,8.625,64.5299
3189.6,0.0635,2.6236,17.3817,6.2969,7.8625,8.625,64.7593
3189.7,0.0633,2.6225,19.3218,6.3346,7.8528,8.625,64.9885
3189.8,0.0627,2.6215,18.9118,6.3841,7.8569,8.625,65.1742
3189.9,0.0622,2.6217,18.6064,6.3609,7.875,8.625,65.3392
3190.0,0.0618,2.6236,19.0125,6.3879,7.8936,8.625,65.5042
3190.1,0.0619,2.6266,17.6375,6.4781,7.9024,8.625,65.6615
3190.2,0.0623,2.6295,17.8737,6.4688,7.8911,8.625,65.8143
3190.3,0.0631,2.6307,19.0834,6.457,7.8623,8.625,65.967
3190.4,0.064,2.6295,18.9061,6.4322,7.836,8.625,66.0703
3190.5,0.0647,2.6285,19.8083,6.4353,7.8621,8.625,66.1383
3190.6,0.0652,2.6302,21.2798,6.4361,7.965,8.625,66.2062
3190.7,0.0657,2.6343,20.6608,6.4065,8.1076,8.625,66.2899
3190.8,0.066,2.6378,19.8516,6.3416,8.1937,8.625,66.3872
3190.9,0.0657,2.6374,19.9597,6.2907,8.1594,8.625,66.4846
3191.0,0.0651,2.6338,20.7946,6.2314,8.0356,8.625,66.5962
3191.1,0.0645,2.6299,20.8509,6.2177,7.8951,8.6249,66.7227
3191.2,0.0672,2.6271,19.9299,6.2927,7.7937,8.5782,66.8494
3191.3,0.0649,2.6246,21.229,6.2803,7.7497,8.625,67.0121
3191.4,0.0657,2.6227,20.3464,6.1711,7.7573,8.625,67.2205
3191.5,0.0666,2.6235,20.7099,6.0899,7.8072,8.625,67.4291
3191.6,0.0677,2.628,21.5636,5.9962,7.8619,8.625,67.6964
3191.7,0.0692,2.6328,20.7794,5.8616,7.876,8.6249,68.0543
3191.8,0.0747,2.6344,21.8474,5.8113,7.829,8.6017,68.4124
3191.9,0.0747,2.6325,23.067,5.7511,7.7699,8.6249,68.7856
3192.0,0.0805,2.6287,24.6592,5.6376,7.7409,8.5781,69.1877
3192.1,0.0835,2.6257,25.7057,5.5417,7.7431,8.5781,69.5897
3192.2,0.0868,2.6244,26.1051,5.4374,7.7402,8.5782,70.0106
3192.3,0.0882,2.6239,26.9404,5.374,7.7111,8.625,70.4762
3192.4,0.0931,2.6241,29.3652,5.3249,7.6846,8.625,70.9417
3192.5,0.0984,2.6242,30.0467,5.1843,7.6806,8.625,71.3672
3192.6,0.1039,2.6232,33.0286,4.9891,7.6742,8.625,71.6719
3192.7,0.1099,2.6204,34.9147,4.816,7.6345,8.625,71.9766
3192.8,0.1166,2.6163,35.5529,4.6402,7.5587,8.625,72.2547
3192.9,0.1225,2.6122,37.1469,4.5134,7.4752,8.625,72.4271
3193.0,0.1263,2.6071,38.6301,4.4633,7.4068,8.625,72.5996
3193.1,0.1275,2.6004,41.1196,4.4075,7.3673,8.625,72.7653
3193.2,0.1266,2.5929,41.4093,4.2803,7.3592,8.625,72.8931
3193.3,0.1245,2.5876,42.4484,4.1,7.3693,8.625,73.021
3193.4,0.1215,2.5861,43.5339,3.934,7.3886,8.625,73.1464
3193.5,0.1181,2.5863,43.0333,3.7932,7.4253,8.625,73.2512
3193.6,0.1153,2.5859,40.9546,3.6264,7.4777,8.6249,73.3561
3193.7,0.117,2.5842,39.587,3.5089,7.5298,8.5781,73.4668
3193.8,0.1177,2.5821,38.087,3.4577,7.5622,8.5781,73.6729
3193.9,0.1198,2.5798,35.1964,3.4368,7.5619,8.5781,73.8791
3194.0,0.1226,2.5766,32.5856,3.4418,7.5344,8.5781,74.084
3194.1,0.1257,2.5732,29.4571,3.4734,7.4917,8.5781,74.4205
3194.2,0.1293,2.5708,29.5534,3.4785,7.4586,8.5781,74.7545
3194.3,0.1333,2.5702,30.498,3.4571,7.4529,8.5782,75.0885
3194.4,0.138,2.5702,30.4419,3.429,7.4681,8.6017,75.4399
3194.5,0.1403,2.569,31.1926,3.4117,7.4758,8.625,75.792
3194.6,0.1454,2.5667,31.9695,3.358,7.454,8.625,76.1439
3194.7,0.1491,2.5641,34.6941,3.2339,7.405,8.625,76.402
3194.8,0.1508,2.5627,36.346,3.13,7.3638,8.625,76.6509
3194.9,0.1509,2.5628,37.0662,3.0444,7.3481,8.6249,76.8992
3195.0,0.1532,2.5643,37.7484,2.9758,7.3447,8.6016,76.9566
3195.1,0.1494,2.5663,39.3564,2.9446,7.3284,8.6017,76.9838
3195.2,0.1484,2.567,40.9251,2.9084,7.3011,8.625,77.011
3195.3,0.1477,2.5658,41.517,2.8406,7.2775,8.625,77.1095
3195.4,0.1476,2.5637,42.6767,2.8143,7.2743,8.625,77.224
3195.5,0.1482,2.5623,43.6052,2.8258,7.3006,8.625,77.3385
3195.6,0.1495,2.5632,45.8753,2.8238,7.3509,8.625,77.4783
3195.7,0.1522,2.5648,44.2789,2.8171,7.3982,8.625,77.6257
3195.8,0.1563,2.5653,41.4627,2.8235,7.4151,8.625,77.7733
3195.9,0.1605,2.5658,42.3207,2.8059,7.4091,8.625,77.9879
3196.0,0.1632,2.5681,43.2846,2.7788,7.4018,8.625,78.2286
3196.1,0.1644,2.5718,44.4695,2.7712,7.4211,8.625,78.4688
3196.2,0.1647,2.5746,45.293,2.7976,7.4773,8.625,78.5517
3196.3,0.1646,2.5744,45.548,2.7937,7.5486,8.625,78.5577
3196.4,0.1635,2.5712,46.6374,2.7805,7.6021,8.625,78.5634
3196.5,0.1605,2.5669,45.4079,2.7817,7.6194,8.625,78.4489
3196.6,0.1564,2.5639,45.0736,2.7335,7.6066,8.625,78.2619
3196.7,0.153,2.563,47.095,2.6875,7.572,8.625,78.0749
3196.8,0.1519,2.5626,47.5772,2.6736,7.5182,8.625,77.9226
3196.9,0.1536,2.5615,48.823,2.6589,7.4637,8.625,77.7956
3197.0,0.1571,2.5586,48.5683,2.6768,7.413,8.625,77.6689
3197.1,0.1607,2.555,47.0246,2.691,7.3579,8.625,77.671
3197.2,0.1628,2.552,46.6007,2.6793,7.3075,8.625,77.7882
3197.3,0.163,2.5507,43.6558,2.6624,7.2929,8.625,77.9053
3197.4,0.1619,2.5507,45.7658,2.6444,7.3305,8.625,78.0382
3197.5,0.1615,2.5507,45.3184,2.6059,7.3787,8.625,78.1877
3197.6,0.1611,2.5507,45.4021,2.6418,7.4269,8.625,78.337
3197.7,0.1601,2.5493,46.3722,2.6643,7.4182,8.625,78.3894
3197.8,0.1571,2.5465,45.0271,2.6561,7.3914,8.625,78.3145
3197.9,0.1524,2.5438,45.793,2.641,7.3823,8.625,78.2393
3198.0,0.1466,2.5427,45.8316,2.6331,7.3952,8.625,78.0525
3198.1,0.1397,2.5437,43.4285,2.637,7.4093,8.625,77.6871
3198.2,0.133,2.5465,43.8972,2.6124,7.411,8.625,77.3216
3198.3,0.1294,2.5502,42.634,2.5756,7.4118,8.625,76.9093
3198.4,0.1284,2.5539,42.9895,2.5457,7.431,8.625,76.4048
3198.5,0.1275,2.5569,45.0613,2.5344,7.4645,8.625,75.9002
3198.6,0.1258,2.5589,45.7199,2.5154,7.5083,8.625,75.4124
3198.7,0.124,2.5613,44.5005,2.5189,7.5487,8.625,74.9655
3198.8,0.1233,2.565,44.2239,2.5446,7.5646,8.625,74.5188
3198.9,0.1236,2.5704,44.8742,2.5744,7.5487,8.625,74.1297
3199.0,0.1242,2.5752,44.2626,2.6053,7.5197,8.625,73.9226
3199.1,0.1245,2.5764,42.499,2.6323,7.5096,8.625,73.7155
3199.2,0.124,2.5745,42.7674,2.667,7.513,8.625,73.5227
3199.3,0.1229,2.5712,41.3937,2.6669,7.4972,8.625,73.3895
3199.4,0.1222,2.5683,39.6431,2.7146,7.4464,8.625,73.2564
3199.5,0.1223,2.5671,37.9878,2.8722,7.3837,8.625,73.1477
3199.6,0.1237,2.5679,37.5036,3.0134,7.3356,8.625,73.1827
3199.7,0.1257,2.5702,36.0699,3.089,7.3005,8.625,73.2177
3199.8,0.1274,2.5731,35.387,3.1227,7.2726,8.625,73.2549
3199.9,0.1283,2.5756,33.7856,3.1622,7.2653,8.625,73.3128
3200.0,0.1286,2.5771,34.0405,3.1827,7.2985,8.625,73.3707
3200.1,0.1281,2.5768,34.4535,3.1814,7.3477,8.625,73.4303
3200.2,0.1266,2.5739,32.822,3.2012,7.371,8.625,73.5213
3200.3,0.125,2.5686,33.8851,3.231,7.3436,8.625,73.6123
3200.4,0.1249,2.5636,35.6794,3.2454,7.2934,8.625,73.7031
3200.5,0.1267,2.5621,35.8388,3.2411,7.2668,8.625,73.7109
3200.6,0.1296,2.5641,36.2339,3.2443,7.2692,8.625,73.7187
3200.7,0.1316,2.5675,37.463,3.2516,7.2816,8.625,73.7266
3200.8,0.1315,2.5707,36.3398,3.2652,7.2895,8.625,73.7905
3200.9,0.1301,2.5725,34.7246,3.2967,7.2917,8.625,73.8572
3201.0,0.1289,2.5733,34.4293,3.2589,7.3091,8.625,73.9242
3201.1,0.1281,2.5748,33.9521,3.2066,7.3674,8.625,74.0871
3201.2,0.1268,2.5763,34.2747,3.2,7.4501,8.625,74.2603
3201.3,0.1247,2.5757,34.5453,3.1747,7.5201,8.625,74.4334
3201.4,0.1221,2.5732,34.6075,3.1704,7.5658,8.625,74.5541
3201.5,0.1206,2.5709,35.3478,3.1549,7.6003,8.625,74.6659
3201.6,0.1216,2.5702,36.5518,3.1366,7.6235,8.625,74.7775
3201.7,0.1247,2.5705,37.0482,3.1282,7.6307,8.625,74.8203
3201.8,0.1272,2.571,37.1688,3.1391,7.6234,8.625,74.8465
3201.9,0.1305,2.5725,37.4927,3.1524,7.6086,8.6249,74.8724
3202.0,0.1255,2.575,37.239,3.1552,7.5889,8.6015,74.7569
3202.1,0.1257,2.5773,36.9821,3.0992,7.5586,8.5782,74.5967
3202.2,0.12,2.5784,37.0715,3.1263,7.532,8.6017,74.4364
3202.3,0.1185,2.5791,35.9069,3.1725,7.5323,8.625,74.2661
3202.4,0.1185,2.5809,36.8098,3.1906,7.5611,8.6249,74.0918
3202.5,0.123,2.5841,36.4889,3.2021,7.5973,8.5782,73.9177
3202.6,0.1248,2.587,35.023,3.2575,7.6141,8.6249,73.8207
3202.7,0.1264,2.5881,34.4148,3.3043,7.5995,8.5781,73.7629
3202.8,0.1241,2.5873,34.1658,3.3197,7.5594,8.5782,73.7051
3202.9,0.1244,2.5853,33.715,3.3499,7.5023,8.625,73.6842
3203.0,0.1252,2.5825,34.0843,3.2846,7.4498,8.625,73.6863
3203.1,0.1266,2.5787,34.7435,3.26,7.4192,8.625,73.6885
3203.2,0.1283,2.5747,35.9847,3.2977,7.4156,8.625,73.7357
3203.3,0.1294,2.5713,34.7146,3.3637,7.4215,8.625,73.8172
3203.4,0.1298,2.5684,34.5017,3.3958,7.4313,8.625,73.8987
3203.5,0.1301,2.5658,35.5214,3.3548,7.44,8.625,73.9955
3203.6,0.1307,2.5636,35.2173,3.2766,7.4399,8.625,74.1062
3203.7,0.1317,2.563,34.8376,3.3035,7.4333,8.625,74.217
3203.8,0.1322,2.5646,34.7429,3.304,7.4475,8.625,74.3752
3203.9,0.1321,2.5674,34.0983,3.3033,7.4999,8.6251,74.5864
3204.0,0.1292,2.5689,34.1761,3.3042,7.5736,8.6718,74.7976
3204.1,0.1332,2.568,35.7327,3.3305,7.635,8.625,74.9661
3204.2,0.1347,2.5662,36.3447,3.3082,7.6662,8.625,75.0767
3204.3,0.1359,2.5655,35.9367,3.2373,7.6741,8.625,75.1873
3204.4,0.1357,2.5676,37.275,3.2094,7.6724,8.625,75.2711
3204.5,0.1344,2.5727,36.6274,3.2561,7.6709,8.625,75.3105
3204.6,0.1319,2.58,36.4001,3.2417,7.6845,8.625,75.35
3204.7,0.1286,2.5872,37.6216,3.2048,7.7144,8.625,75.3772
3204.8,0.1249,2.5918,38.8667,3.132,7.741,8.625,75.3796
3204.9,0.1216,2.5919,37.7348,3.0732,7.7271,8.625,75.3819
3205.0,0.1194,2.5885,36.6117,3.0905,7.6527,8.625,75.3542
3205.1,0.1185,2.5852,38.447,3.1065,7.5591,8.625,75.2493
3205.2,0.1186,2.5833,39.489,3.1552,7.4899,8.625,75.1444
3205.3,0.1191,2.5822,38.6343,3.234,7.4655,8.6249,75.0346
3205.4,0.1199,2.5808,38.8087,3.2961,7.4868,8.6017,74.9085
3205.5,0.1217,2.5791,39.2975,3.3704,7.5409,8.625,74.7824
3205.6,0.1242,2.5777,37.9636,3.4589,7.6076,8.625,74.6375
3205.7,0.1267,2.577,36.8494,3.5245,7.6607,8.625,74.4101
3205.8,0.1277,2.5774,35.6353,3.5769,7.6884,8.625,74.1826
3205.9,0.1266,2.5785,34.8547,3.6247,7.6856,8.625,73.9701
3206.0,0.1236,2.5795,34.2251,3.5949,7.6568,8.625,73.8506
3206.1,0.1198,2.58,34.3401,3.4653,7.6162,8.625,73.7311
3206.2,0.1166,2.5794,34.8236,3.3932,7.5729,8.625,73.6152
3206.3,0.1148,2.5785,35.7748,3.4005,7.5342,8.625,73.5348
3206.4,0.1144,2.5789,35.8595,3.3774,7.4877,8.625,73.4545
3206.5,0.1154,2.5806,34.5618,3.3606,7.4316,8.625,73.3756
3206.6,0.117,2.5831,35.3796,3.4063,7.3784,8.625,73.3278
3206.7,0.1189,2.5839,35.7509,3.4725,7.3527,8.625,73.2801
3206.8,0.1209,2.5822,35.8556,3.5021,7.3671,8.625,73.2317
3206.9,0.1236,2.5797,35.3141,3.6171,7.3979,8.625,73.1231
3207.0,0.1272,2.5784,33.6621,3.7046,7.4274,8.625,73.0135
3207.1,0.1316,2.5793,33.387,3.6862,7.4553,8.625,72.9042
3207.2,0.1362,2.5819,33.8975,3.5907,7.488,8.625,72.8507
3207.3,0.14,2.5843,34.2194,3.4396,7.5155,8.625,72.8006
3207.4,0.1422,2.5848,33.9776,3.349,7.5089,8.625,72.7508
3207.5,0.1434,2.5817,35.1976,3.2819,7.457,8.625,72.8477
3207.6,0.1444,2.5747,36.6422,3.2267,7.3759,8.625,72.9617
3207.7,0.1454,2.5662,36.9296,3.1721,7.2992,8.625,73.076
3207.8,0.1456,2.5598,37.2275,3.1058,7.2557,8.625,73.3456
3207.9,0.1441,2.5582,38.4617,3.0302,7.242,8.625,73.6432
3208.0,0.1405,2.5605,40.4947,2.9639,7.2388,8.625,73.9407
