DEPTH,NPHI,RHOB,GR,RT,PEF,CALI,DT
3459.4,0.155,2.562,43.871,3.013,7.57,8.672,78.711
3459.5,0.156,2.561,41.959,2.993,7.541,8.672,78.867
3459.6,0.156,2.559,44.445,2.957,7.53,8.672,78.938
3459.7,0.155,2.557,45.397,2.915,7.528,8.672,78.924
3459.8,0.154,2.557,44.761,2.957,7.519,8.672,78.868
3459.9,0.153,2.557,44.771,3.001,7.515,8.672,78.807
3460.0,0.153,2.556,43.021,3.008,7.515,8.672,78.897
3460.1,0.152,2.554,43.175,2.98,7.506,8.672,79.116
3460.2,0.154,2.549,42.838,2.918,7.465,8.656,79.673
3460.3,0.154,2.544,41.493,2.9,7.397,8.625,80.361
3460.4,0.152,2.541,38.263,2.895,7.339,8.672,81.144
3460.5,0.156,2.539,40.597,2.943,7.317,8.672,81.958
3460.6,0.164,2.537,44.56,2.977,7.328,8.641,82.63
3460.7,0.17,2.535,44.964,2.985,7.34,8.625,83.172
3460.8,0.174,2.532,48.208,2.833,7.314,8.625,83.721
3460.9,0.173,2.528,49.467,2.582,7.248,8.656,84.204
3461.0,0.175,2.526,52.114,2.466,7.17,8.672,84.621
3461.1,0.177,2.526,53.98,2.491,7.124,8.672,84.934
3461.2,0.181,2.527,53.249,2.498,7.132,8.672,85.177
3461.3,0.185,2.529,53.798,2.501,7.177,8.672,85.337
3461.4,0.189,2.53,51.544,2.45,7.214,8.672,85.53
3461.5,0.191,2.531,51.584,2.354,7.208,8.672,85.693
3461.6,0.193,2.531,50.693,2.307,7.157,8.672,85.801
3461.7,0.194,2.529,52.964,2.279,7.087,8.672,85.921
3461.8,0.195,2.525,56.428,2.228,7.037,8.672,85.98
3461.9,0.195,2.521,58.119,2.191,7.026,8.672,85.919
3462.0,0.195,2.519,57.859,2.142,7.04,8.672,85.879
3462.1,0.194,2.519,56.105,2.147,7.055,8.672,85.831
3462.2,0.193,2.518,56.632,2.131,7.048,8.672,85.753
3462.3,0.194,2.516,52.258,2.11,7.021,8.656,85.678
3462.4,0.194,2.514,53.846,2.136,6.99,8.672,85.586
3462.5,0.194,2.514,55.143,2.152,6.975,8.672,85.44
3462.6,0.191,2.515,54.854,2.143,6.981,8.672,85.279
3462.7,0.187,2.516,54.395,2.144,7.001,8.672,85.112
3462.8,0.185,2.518,52.603,2.146,7.022,8.672,84.939
3462.9,0.187,2.519,52.636,2.205,7.038,8.648,84.751
3463.0,0.187,2.52,51.955,2.243,7.057,8.625,84.553
3463.1,0.186,2.522,51.722,2.222,7.091,8.625,84.333
3463.2,0.185,2.526,52.712,2.246,7.14,8.625,84.186
3463.3,0.184,2.529,52.632,2.24,7.19,8.625,84.08
3463.4,0.184,2.53,50.612,2.33,7.209,8.625,83.947
3463.5,0.184,2.53,50.2,2.409,7.189,8.625,83.658
3463.6,0.184,2.528,50.762,2.411,7.155,8.648,83.246
3463.7,0.183,2.526,48.707,2.344,7.134,8.625,82.704
3463.8,0.181,2.525,48.709,2.291,7.133,8.625,82.004
3463.9,0.18,2.524,49.703,2.293,7.137,8.625,81.167
3464.0,0.176,2.523,47.631,2.334,7.139,8.641,81.754
3464.1,0.178,2.523,46.58,2.412,7.145,8.625,82.094
3464.2,0.177,2.525,47.378,2.452,7.165,8.625,82.17
3464.3,0.177,2.528,47.531,2.477,7.186,8.625,82.422
3464.4,0.173,2.532,46.904,2.435,7.184,8.672,82.471
3464.5,0.173,2.534,48.876,2.436,7.162,8.672,82.243
3464.6,0.174,2.534,49.216,2.485,7.144,8.672,82.855
3464.7,0.178,2.533,48.733,2.479,7.139,8.625,83.448
3464.8,0.181,2.532,48.843,2.483,7.14,8.625,83.876
3464.9,0.185,2.531,49.302,2.451,7.128,8.625,84.41
3465.0,0.19,2.53,47.949,2.36,7.097,8.625,84.871
3465.1,0.19,2.526,49.835,2.327,7.044,8.672,85.155
3465.2,0.192,2.522,52.184,2.245,6.998,8.672,85.345
3465.3,0.191,2.518,52.349,2.21,6.987,8.672,85.469
3465.4,0.19,2.516,51.84,2.189,7.012,8.672,85.483
3465.5,0.189,2.516,52.622,2.151,7.04,8.672,85.36
3465.6,0.187,2.517,52.841,2.189,7.033,8.672,85.155
3465.7,0.189,2.518,52.655,2.257,6.996,8.641,84.828
3465.8,0.189,2.519,53.293,2.256,6.957,8.625,84.438
3465.9,0.188,2.521,53.51,2.236,6.943,8.625,84.055
3466.0,0.185,2.524,54.443,2.235,6.952,8.641,83.806
3466.1,0.184,2.528,54.121,2.241,6.967,8.672,83.873
3466.2,0.184,2.531,54.26,2.271,6.984,8.672,84.079
3466.3,0.185,2.533,54.356,2.336,7.003,8.672,84.183
3466.4,0.188,2.532,53.546,2.433,7.021,8.672,84.453
3466.5,0.191,2.532,53.42,2.559,7.043,8.672,84.805
3466.6,0.194,2.531,55.332,2.625,7.062,8.672,84.965
3466.7,0.197,2.529,57.081,2.575,7.064,8.672,85.167
3466.8,0.198,2.526,57.557,2.382,7.047,8.672,85.394
3466.9,0.199,2.522,55.561,2.179,7.024,8.672,85.545
3467.0,0.199,2.52,56.333,2.142,7.016,8.672,85.695
3467.1,0.199,2.519,55.516,2.195,7.024,8.672,85.843
3467.2,0.199,2.518,54.01,2.208,7.034,8.672,85.884
3467.3,0.198,2.518,54.554,2.237,7.038,8.672,85.946
3467.4,0.197,2.517,54.903,2.238,7.028,8.672,86.032
3467.5,0.2,2.516,53.299,2.195,6.996,8.656,86.244
3467.6,0.202,2.512,53.286,2.158,6.938,8.625,86.491
3467.7,0.204,2.508,55.873,2.14,6.876,8.672,86.78
3467.8,0.207,2.504,58.455,2.095,6.813,8.672,87.209
3467.9,0.209,2.502,58.265,2.087,6.795,8.672,87.668
3468.0,0.209,2.502,57.941,2.067,6.814,8.672,88.154
3468.1,0.21,2.503,59.259,2.065,6.853,8.672,88.413
3468.2,0.212,2.504,59.756,2.075,6.899,8.672,88.505
3468.3,0.214,2.504,58.994,2.112,6.93,8.672,88.338
3468.4,0.216,2.503,59.717,2.072,6.931,8.672,88.116
3468.5,0.215,2.502,60.851,2.052,6.9,8.672,87.845
3468.6,0.214,2.503,62.33,1.982,6.857,8.672,87.479
3468.7,0.214,2.503,63.134,1.884,6.83,8.672,87.343
3468.8,0.214,2.504,62.636,1.955,6.828,8.672,87.258
3468.9,0.216,2.504,62.381,2.039,6.834,8.672,87.109
3469.0,0.217,2.505,61.683,2.118,6.834,8.672,87.127
3469.1,0.218,2.507,59.982,2.113,6.822,8.672,87.179
3469.2,0.218,2.507,59.408,2.108,6.813,8.672,87.087
3469.3,0.215,2.507,62.856,2.127,6.82,8.672,86.828
3469.4,0.209,2.507,64.903,2.068,6.841,8.672,86.409
3469.5,0.201,2.508,65.293,1.978,6.882,8.672,85.525
3469.6,0.193,2.512,64.185,1.974,6.934,8.672,84.995
3469.7,0.188,2.518,60.681,2.098,6.992,8.672,84.673
3469.8,0.186,2.525,58.982,2.389,7.042,8.672,84.221
3469.9,0.187,2.53,58.135,2.735,7.068,8.672,84.127
3470.0,0.189,2.534,56.98,2.859,7.072,8.672,84.302
3470.1,0.192,2.535,55.89,2.673,7.052,8.672,84.456
3470.2,0.198,2.532,55.706,2.367,7.008,8.641,84.653
3470.3,0.199,2.527,56.45,2.206,6.948,8.672,84.89
3470.4,0.202,2.521,58.364,2.176,6.884,8.672,85.131
3470.5,0.203,2.517,59.032,2.19,6.832,8.672,85.332
3470.6,0.203,2.515,59.157,2.228,6.79,8.672,85.489
3470.7,0.202,2.513,59.588,2.238,6.758,8.672,85.523
3470.8,0.205,2.513,58.483,2.19,6.745,8.648,85.536
3470.9,0.202,2.513,57.645,2.149,6.744,8.672,85.53
3471.0,0.201,2.512,59.585,2.143,6.74,8.672,85.558
3471.1,0.199,2.512,59.362,2.136,6.723,8.672,85.601
3471.2,0.197,2.511,60.268,2.079,6.698,8.672,85.663
3471.3,0.197,2.51,59.624,2.048,6.675,8.672,85.639
3471.4,0.197,2.508,58.101,2.152,6.658,8.672,85.592
3471.5,0.197,2.504,57.105,2.245,6.637,8.672,85.529
3471.6,0.197,2.499,56.244,2.278,6.603,8.672,85.409
3471.7,0.196,2.494,57.603,2.169,6.567,8.672,85.275
3471.8,0.196,2.492,59.219,2.005,6.554,8.672,85.143
3471.9,0.195,2.494,59.344,2.014,6.579,8.672,85.082
3472.0,0.195,2.496,57.987,2.073,6.625,8.672,85.078
3472.1,0.195,2.496,56.476,2.146,6.658,8.672,85.181
3472.2,0.195,2.495,58.091,2.212,6.657,8.672,85.374
3472.3,0.197,2.491,58.333,2.196,6.633,8.672,85.608
3472.4,0.2,2.489,58.639,2.096,6.625,8.656,85.851
3472.5,0.206,2.489,59.622,1.962,6.654,8.672,86.237
3472.6,0.215,2.492,60.451,1.875,6.712,8.625,86.687
3472.7,0.219,2.495,61.326,1.923,6.773,8.641,87.082
3472.8,0.219,2.497,62.192,1.99,6.825,8.672,87.545
3472.9,0.218,2.497,63.683,2.012,6.867,8.672,88.014
3473.0,0.217,2.496,65.286,2.004,6.898,8.672,88.096
3473.1,0.214,2.496,67.134,2.042,6.923,8.672,88.033
3473.2,0.214,2.499,68.95,2.111,6.948,8.672,87.873
3473.3,0.215,2.504,71.468,2.164,6.977,8.672,88.052
3473.4,0.222,2.51,72.937,2.131,7.017,8.656,88.172
3473.5,0.226,2.514,73.628,1.902,7.078,8.672,88.239
3473.6,0.233,2.518,75.962,1.79,7.166,8.672,88.225
3473.7,0.241,2.519,78.914,1.828,7.276,8.672,87.947
3473.8,0.246,2.517,79.265,1.919,7.399,8.672,87.369
3473.9,0.246,2.514,80.82,1.93,7.542,8.672,86.61
3474.0,0.237,2.513,78.737,1.851,7.736,8.672,85.587
3474.1,0.218,2.517,74.33,1.621,7.983,8.682,84.216
3474.2,0.189,2.525,67.679,1.154,8.227,8.703,82.214
3474.3,0.157,2.533,59.4,1.038,8.4,8.703,79.885
3474.4,0.129,2.541,50.754,1.561,8.462,8.693,77.13
3474.5,0.107,2.553,40.616,2.389,8.425,8.672,74.676
3474.6,0.094,2.568,31.245,3.195,8.339,8.672,72.41
3474.7,0.089,2.584,25.704,4.535,8.26,8.672,70.423
3474.8,0.088,2.596,21.563,4.345,8.219,8.672,69.208
3474.9,0.09,2.602,19.372,4.126,8.219,8.672,68.345
3475.0,0.092,2.607,19.137,4.049,8.251,8.672,67.899
3475.1,0.094,2.612,19.771,4.1,8.291,8.656,67.849
3475.2,0.098,2.618,20.44,4.36,8.32,8.625,68.015
3475.3,0.096,2.621,21.287,4.783,8.323,8.648,68.471
3475.4,0.096,2.62,22.087,5.044,8.3,8.672,68.744
3475.5,0.097,2.616,23.05,5.091,8.268,8.672,68.914
3475.6,0.098,2.611,22.789,4.953,8.252,8.672,68.974
3475.7,0.099,2.608,23.341,4.83,8.264,8.672,69.021
3475.8,0.1,2.611,23.645,4.722,8.292,8.672,69.059
3475.9,0.102,2.616,23.938,4.687,8.309,8.672,69.079
3476.0,0.102,2.617,24.938,4.676,8.298,8.672,68.99
3476.1,0.104,2.613,25.84,4.632,8.248,8.625,68.834
3476.2,0.1,2.606,26.144,4.62,8.165,8.648,68.71
3476.3,0.101,2.6,25.224,4.644,8.067,8.648,68.443
3476.4,0.095,2.595,25.249,4.673,7.978,8.672,68.068
3476.5,0.091,2.59,25.258,4.671,7.924,8.672,67.814
3476.6,0.088,2.585,24.92,4.652,7.913,8.672,67.688
3476.7,0.086,2.582,22.092,4.663,7.937,8.672,67.684
3476.8,0.085,2.583,21.549,4.699,7.983,8.672,67.541
3476.9,0.085,2.587,20.871,4.771,8.03,8.672,67.396
3477.0,0.086,2.591,20.239,4.819,8.055,8.672,67.25
3477.1,0.087,2.594,20.211,4.85,8.033,8.672,67.049
3477.2,0.088,2.595,20.306,4.857,7.977,8.672,66.892
3477.3,0.089,2.596,21.332,4.863,7.924,8.672,66.802
3477.4,0.092,2.595,21.194,4.852,7.908,8.625,66.777
3477.5,0.091,2.594,21.382,4.854,7.923,8.625,66.796
3477.6,0.091,2.594,21.297,4.9,7.945,8.656,66.878
3477.7,0.097,2.594,20.911,4.93,7.965,8.672,67.025
3477.8,0.086,2.594,20.359,4.929,7.996,8.672,67.162
3477.9,0.086,2.595,20.877,4.91,8.046,8.672,67.251
3478.0,0.087,2.597,21.577,4.904,8.105,8.672,67.308
3478.1,0.087,2.598,21.65,4.905,8.136,8.672,67.374
3478.2,0.091,2.599,21.098,4.903,8.123,8.648,67.489
3478.3,0.091,2.598,20.388,4.903,8.076,8.648,67.647
3478.4,0.088,2.598,19.976,4.908,8.032,8.656,67.766
3478.5,0.088,2.596,19.663,4.91,8.013,8.672,67.692
3478.6,0.09,2.595,20.12,4.94,8.011,8.641,67.529
3478.7,0.087,2.593,21.175,4.965,7.997,8.672,67.331
3478.8,0.087,2.592,20.582,4.994,7.963,8.672,67.145
3478.9,0.086,2.592,20.263,5.0,7.925,8.672,67.014
3479.0,0.085,2.59,19.72,5.002,7.9,8.672,66.921
3479.1,0.087,2.586,19.375,5.029,7.894,8.641,66.895
3479.2,0.083,2.583,19.073,5.032,7.896,8.648,66.842
3479.3,0.086,2.582,19.566,5.039,7.908,8.641,66.781
3479.4,0.084,2.584,19.179,5.076,7.936,8.672,66.817
3479.5,0.085,2.586,17.907,5.096,7.971,8.672,66.855
3479.6,0.089,2.588,17.336,5.129,7.993,8.625,66.898
3479.7,0.087,2.59,18.461,5.109,7.988,8.656,67.075
3479.8,0.089,2.59,20.295,5.067,7.971,8.672,67.3
3479.9,0.094,2.59,21.396,5.013,7.982,8.625,67.571
3480.0,0.096,2.59,22.702,5.007,8.02,8.625,67.856
3480.1,0.096,2.59,23.199,5.002,8.047,8.625,68.168
3480.2,0.095,2.59,23.481,4.953,8.019,8.625,68.512
3480.3,0.095,2.589,23.603,4.912,7.94,8.625,68.695
3480.4,0.096,2.586,22.927,4.908,7.86,8.625,68.78
3480.5,0.096,2.583,22.141,4.913,7.823,8.648,68.74
3480.6,0.098,2.582,23.176,4.895,7.831,8.672,68.643
3480.7,0.099,2.583,23.085,4.882,7.849,8.672,68.532
3480.8,0.099,2.584,23.33,4.874,7.854,8.672,68.407
3480.9,0.097,2.583,22.997,4.898,7.853,8.672,68.306
3481.0,0.099,2.581,21.893,4.919,7.87,8.648,68.173
3481.1,0.099,2.579,21.048,4.914,7.908,8.625,67.964
3481.2,0.095,2.579,20.032,4.877,7.949,8.641,67.838
3481.3,0.097,2.58,19.761,4.827,7.97,8.625,67.748
3481.4,0.096,2.581,20.086,4.735,7.977,8.625,67.699
3481.5,0.097,2.582,21.195,4.633,7.98,8.625,67.955
3481.6,0.099,2.583,23.186,4.516,7.97,8.648,68.382
3481.7,0.104,2.583,25.397,4.387,7.928,8.625,69.038
3481.8,0.112,2.582,28.126,4.27,7.86,8.625,69.719
3481.9,0.122,2.579,31.56,4.159,7.777,8.648,70.467
3482.0,0.136,2.574,36.588,3.904,7.68,8.625,71.486
3482.1,0.15,2.565,39.662,3.478,7.559,8.625,72.534
3482.2,0.163,2.551,41.111,3.06,7.435,8.625,73.586
3482.3,0.169,2.535,43.392,2.802,7.367,8.648,74.566
3482.4,0.174,2.526,46.056,2.646,7.367,8.672,75.433
3482.5,0.176,2.523,48.498,2.513,7.381,8.672,76.202
3482.6,0.177,2.523,50.874,2.446,7.368,8.672,76.709
3482.7,0.178,2.524,50.421,2.373,7.308,8.672,77.277
3482.8,0.178,2.525,48.854,2.272,7.204,8.672,77.891
3482.9,0.177,2.526,48.388,2.235,7.075,8.672,78.348
3483.0,0.174,2.524,49.355,2.263,6.962,8.625,78.716
3483.1,0.171,2.519,49.742,2.308,6.885,8.672,78.997
3483.2,0.169,2.515,50.814,2.327,6.841,8.672,79.277
3483.3,0.169,2.514,52.747,2.313,6.822,8.672,79.504
3483.4,0.169,2.514,53.412,2.296,6.808,8.672,79.67
3483.5,0.167,2.514,53.909,2.287,6.791,8.672,79.927
3483.6,0.165,2.512,55.189,2.287,6.77,8.672,80.138
3483.7,0.164,2.509,53.768,2.299,6.762,8.672,80.272
3483.8,0.163,2.507,54.706,2.304,6.765,8.672,80.501
3483.9,0.163,2.508,54.48,2.311,6.778,8.672,80.624
3484.0,0.164,2.51,52.587,2.326,6.791,8.672,80.54
3484.1,0.164,2.513,53.978,2.333,6.803,8.672,80.525
3484.2,0.165,2.516,52.744,2.341,6.822,8.672,80.514
3484.3,0.166,2.518,51.52,2.351,6.853,8.672,80.485
3484.4,0.166,2.518,50.97,2.367,6.882,8.672,80.651
3484.5,0.167,2.517,50.945,2.374,6.894,8.672,80.833
3484.6,0.167,2.514,50.775,2.381,6.859,8.672,80.917
3484.7,0.166,2.509,52.415,2.379,6.779,8.672,80.749
3484.8,0.163,2.505,55.013,2.395,6.684,8.672,80.501
3484.9,0.161,2.503,55.817,2.415,6.617,8.672,80.279
3485.0,0.161,2.503,53.145,2.422,6.611,8.672,80.222
3485.1,0.163,2.504,52.894,2.427,6.662,8.672,80.242
3485.2,0.164,2.503,51.828,2.437,6.731,8.672,80.277
3485.3,0.164,2.503,51.387,2.442,6.777,8.672,80.168
3485.4,0.162,2.503,50.415,2.458,6.801,8.672,79.97
3485.5,0.161,2.503,49.124,2.494,6.831,8.672,79.697
3485.6,0.159,2.504,49.945,2.536,6.877,8.672,79.45
3485.7,0.158,2.506,48.533,2.562,6.904,8.672,79.236
3485.8,0.158,2.508,48.989,2.566,6.858,8.672,79.209
3485.9,0.159,2.511,49.444,2.538,6.812,8.672,79.181
3486.0,0.161,2.509,48.986,2.518,6.751,8.672,79.153
3486.1,0.164,2.506,48.281,2.508,6.726,8.672,79.176
3486.2,0.167,2.502,48.084,2.495,6.731,8.672,79.203
3486.3,0.168,2.5,49.676,2.488,6.74,8.672,79.234
3486.4,0.168,2.5,50.609,2.491,6.736,8.672,79.538
3486.5,0.168,2.501,52.097,2.502,6.724,8.672,79.76
3486.6,0.167,2.503,49.834,2.506,6.714,8.672,79.872
3486.7,0.166,2.505,50.155,2.51,6.712,8.672,79.796
3486.8,0.164,2.507,50.918,2.501,6.725,8.672,79.689
3486.9,0.163,2.509,50.067,2.5,6.767,8.672,79.557
3487.0,0.162,2.509,49.767,2.504,6.843,8.672,79.548
3487.1,0.162,2.51,50.696,2.536,6.931,8.672,79.689
3487.2,0.162,2.511,51.048,2.567,6.993,8.672,80.07
3487.3,0.161,2.512,51.107,2.595,7.009,8.672,80.248
3487.4,0.161,2.513,52.594,2.597,6.986,8.672,80.435
3487.5,0.161,2.514,52.44,2.581,6.946,8.672,80.73
3487.6,0.161,2.514,53.881,2.567,6.906,8.672,80.935
3487.7,0.162,2.516,53.176,2.584,6.873,8.672,81.085
3487.8,0.163,2.517,53.615,2.603,6.855,8.672,81.15
3487.9,0.163,2.517,52.886,2.594,6.853,8.672,81.279
3488.0,0.164,2.518,52.843,2.582,6.869,8.672,81.373
3488.1,0.165,2.52,53.423,2.584,6.91,8.672,81.254
3488.2,0.166,2.522,54.766,2.583,6.96,8.672,81.219
3488.3,0.168,2.523,54.66,2.581,6.989,8.672,81.204
3488.4,0.168,2.522,52.524,2.583,6.987,8.672,81.095
3488.5,0.168,2.521,53.634,2.601,6.964,8.672,80.875
3488.6,0.167,2.522,53.662,2.638,6.953,8.672,80.605
3488.7,0.167,2.524,53.854,2.677,6.963,8.672,80.429
3488.8,0.166,2.526,53.385,2.646,6.994,8.672,80.302
3488.9,0.165,2.528,52.701,2.616,7.038,8.672,80.231
3489.0,0.164,2.53,52.313,2.648,7.094,8.672,80.478
3489.1,0.164,2.532,52.038,2.641,7.141,8.672,80.598
3489.2,0.164,2.533,50.871,2.596,7.142,8.672,80.61
3489.3,0.165,2.53,50.401,2.569,7.093,8.672,80.602
3489.4,0.164,2.525,50.426,2.617,7.029,8.672,80.443
3489.5,0.162,2.522,49.265,2.656,6.988,8.672,80.131
3489.6,0.161,2.521,49.66,2.67,6.987,8.672,79.939
3489.7,0.161,2.522,49.85,2.653,7.003,8.672,79.711
3489.8,0.162,2.522,49.559,2.642,7.006,8.672,79.435
3489.9,0.163,2.521,49.219,2.644,6.982,8.672,79.076
3490.0,0.163,2.518,49.005,2.649,6.946,8.672,78.762
3490.1,0.16,2.516,49.165,2.67,6.913,8.672,78.523
3490.2,0.156,2.516,48.983,2.745,6.905,8.672,78.22
3490.3,0.152,2.52,49.599,2.804,6.926,8.672,77.923
3490.4,0.152,2.525,47.836,2.828,6.965,8.672,77.655
3490.5,0.154,2.53,47.402,2.75,7.009,8.672,78.311
3490.6,0.159,2.533,50.412,2.673,7.037,8.672,79.182
3490.7,0.163,2.532,52.084,2.62,7.031,8.703,80.11
3490.8,0.169,2.53,50.479,2.592,6.997,8.687,81.175
3490.9,0.171,2.527,52.283,2.571,6.953,8.672,82.155
3491.0,0.172,2.524,54.477,2.558,6.927,8.672,82.774
3491.1,0.174,2.522,57.305,2.503,6.92,8.672,83.147
3491.2,0.176,2.52,59.104,2.434,6.919,8.672,83.434
3491.3,0.178,2.518,60.459,2.398,6.905,8.672,83.738
3491.4,0.179,2.516,63.132,2.364,6.879,8.672,83.806
3491.5,0.18,2.516,64.194,2.361,6.868,8.672,83.77
3491.6,0.181,2.516,64.882,2.368,6.882,8.672,83.748
3491.7,0.183,2.517,64.933,2.355,6.91,8.672,83.577
3491.8,0.179,2.517,64.092,2.33,6.918,8.75,83.338
3491.9,0.182,2.516,61.123,2.305,6.888,8.687,83.226
3492.0,0.177,2.514,57.975,2.322,6.837,8.672,83.175
3492.1,0.171,2.512,54.863,2.389,6.795,8.672,83.165
3492.2,0.164,2.51,51.876,2.439,6.786,8.672,83.111
3492.3,0.162,2.509,51.703,2.444,6.787,8.703,82.872
3492.4,0.163,2.508,53.21,2.397,6.782,8.687,82.472
3492.5,0.164,2.505,53.891,2.333,6.781,8.672,81.836
3492.6,0.167,2.5,53.967,2.287,6.801,8.672,81.043
3492.7,0.17,2.496,56.723,2.256,6.843,8.672,80.09
3492.8,0.169,2.495,57.702,2.244,6.892,8.75,80.137
3492.9,0.17,2.496,57.057,2.249,6.934,8.75,80.265
3493.0,0.17,2.5,57.265,2.253,6.974,8.703,80.456
3493.1,0.166,2.504,55.139,2.261,7.01,8.703,80.718
3493.2,0.161,2.507,54.014,2.282,7.028,8.703,81.014
3493.3,0.158,2.509,52.209,2.26,7.022,8.703,81.352
3493.4,0.157,2.51,51.901,2.191,6.988,8.703,81.918
3493.5,0.161,2.511,52.28,2.13,6.926,8.687,82.491
3493.6,0.164,2.511,51.896,2.089,6.838,8.672,83.013
3493.7,0.168,2.508,53.474,2.069,6.735,8.672,83.445
3493.8,0.17,2.504,55.482,2.075,6.662,8.672,83.75
3493.9,0.171,2.499,57.461,2.095,6.65,8.672,83.801
3494.0,0.172,2.497,58.455,2.105,6.69,8.672,83.671
3494.1,0.173,2.497,58.919,2.099,6.736,8.672,83.526
3494.2,0.175,2.499,60.864,2.105,6.742,8.672,83.485
3494.3,0.176,2.502,61.93,2.122,6.696,8.672,83.509
3494.4,0.177,2.506,62.231,2.128,6.621,8.672,83.553
3494.5,0.176,2.507,61.37,2.126,6.553,8.672,83.576
3494.6,0.174,2.505,60.599,2.125,6.514,8.672,83.54
3494.7,0.172,2.5,58.236,2.127,6.503,8.672,83.443
3494.8,0.171,2.497,57.393,2.136,6.51,8.672,83.171
3494.9,0.169,2.496,56.173,2.138,6.53,8.687,83.193
3495.0,0.171,2.498,54.518,2.13,6.559,8.672,83.353
3495.1,0.172,2.501,55.995,2.072,6.591,8.672,83.258
3495.2,0.173,2.504,59.556,2.031,6.62,8.672,83.166
3495.3,0.175,2.504,60.632,2.044,6.643,8.672,83.056
3495.4,0.175,2.503,58.767,2.059,6.663,8.672,82.645
3495.5,0.172,2.501,57.491,2.068,6.685,8.672,82.498
3495.6,0.17,2.499,58.289,2.077,6.719,8.688,82.577
3495.7,0.167,2.5,55.851,2.077,6.756,8.703,82.672
3495.8,0.168,2.501,54.64,2.058,6.782,8.688,82.803
3495.9,0.17,2.502,54.901,2.107,6.784,8.703,82.971
3496.0,0.172,2.501,54.789,2.09,6.746,8.703,83.131
3496.1,0.175,2.498,54.525,2.065,6.676,8.687,83.186
3496.2,0.179,2.495,55.29,2.025,6.597,8.672,83.108
3496.3,0.178,2.494,56.856,2.017,6.535,8.672,83.168
3496.4,0.175,2.493,58.444,2.027,6.513,8.703,83.102
3496.5,0.172,2.493,59.157,2.034,6.534,8.688,82.822
3496.6,0.17,2.491,59.072,2.047,6.588,8.703,82.421
3496.7,0.168,2.489,58.009,2.073,6.643,8.703,82.034
3496.8,0.165,2.49,58.798,2.118,6.68,8.703,81.709
3496.9,0.162,2.494,56.831,2.202,6.702,8.703,81.749
3497.0,0.162,2.498,56.998,2.271,6.714,8.687,81.809
3497.1,0.162,2.501,57.787,2.29,6.711,8.672,81.727
3497.2,0.162,2.5,58.899,2.26,6.687,8.703,81.769
3497.3,0.165,2.5,61.524,2.26,6.656,8.672,81.726
3497.4,0.171,2.501,64.646,2.297,6.648,8.688,81.309
3497.5,0.171,2.505,67.396,2.34,6.67,8.703,80.962
3497.6,0.175,2.511,68.908,2.41,6.719,8.688,80.603
3497.7,0.172,2.519,71.145,2.47,6.787,8.703,80.093
3497.8,0.171,2.527,73.604,2.566,6.861,8.703,79.603
3497.9,0.169,2.534,74.046,2.61,6.912,8.703,79.148
3498.0,0.166,2.537,72.865,2.549,6.929,8.703,78.842
3498.1,0.164,2.535,70.771,2.51,6.927,8.703,78.556
3498.2,0.163,2.531,66.464,2.504,6.919,8.703,78.362
3498.3,0.162,2.526,63.719,2.482,6.896,8.727,78.833
3498.4,0.166,2.52,60.86,2.425,6.842,8.703,79.298
3498.5,0.169,2.514,59.759,2.337,6.78,8.703,79.766
3498.6,0.171,2.51,59.751,2.212,6.745,8.703,80.355
3498.7,0.172,2.509,59.853,2.166,6.764,8.703,80.848
3498.8,0.172,2.511,60.589,2.179,6.846,8.703,81.254
3498.9,0.171,2.515,59.489,2.164,6.966,8.703,81.658
3499.0,0.168,2.518,57.988,2.093,7.078,8.75,82.12
3499.1,0.17,2.518,56.935,2.039,7.142,8.75,82.645
3499.2,0.173,2.515,56.82,2.029,7.146,8.75,82.989
3499.3,0.177,2.51,58.466,2.036,7.106,8.703,83.279
3499.4,0.176,2.505,60.288,2.033,7.039,8.703,83.509
3499.5,0.178,2.501,63.025,2.023,6.951,8.688,83.762
3499.6,0.177,2.498,64.111,2.011,6.861,8.703,83.964
3499.7,0.176,2.497,64.564,1.991,6.802,8.703,84.082
3499.8,0.176,2.497,66.083,1.965,6.807,8.703,83.999
3499.9,0.176,2.499,66.751,1.955,6.882,8.703,83.812
3500.0,0.178,2.503,67.275,1.958,6.997,8.703,83.485
3500.1,0.178,2.505,66.037,1.977,7.114,8.75,82.864
3500.2,0.182,2.505,64.189,1.996,7.194,8.75,82.292
3500.3,0.188,2.504,63.967,2.001,7.227,8.727,82.0
3500.4,0.184,2.505,63.333,2.007,7.214,8.75,81.389
3500.5,0.18,2.509,64.088,2.016,7.169,8.727,80.713
3500.6,0.176,2.514,63.559,2.039,7.109,8.703,80.13
3500.7,0.17,2.518,62.302,2.064,7.046,8.703,79.705
3500.8,0.166,2.521,60.352,2.11,6.996,8.703,79.406
3500.9,0.163,2.524,57.766,2.156,6.985,8.703,79.375
3501.0,0.164,2.527,57.806,2.199,7.02,8.703,79.691
3501.1,0.166,2.53,56.769,2.245,7.077,8.703,80.181
3501.2,0.17,2.53,57.463,2.238,7.111,8.703,80.707
3501.3,0.176,2.527,56.174,2.194,7.099,8.672,81.326
3501.4,0.179,2.521,54.597,2.112,7.059,8.672,81.975
3501.5,0.178,2.516,54.262,2.097,7.023,8.688,82.384
3501.6,0.177,2.513,53.471,2.096,7.03,8.703,82.698
